Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AHI10994,Albatross Island virus,set:KF848980,KF848980,,"Wang,J., Selleck,P., Yu,M., Ha,W., Rootes,C., Gales,R., Wise,T., Crameri,S., Chen,H., Broz,I., Hyatt,A., Woods,R., Meehan,B., McCullough,S., Wang,L.F., Wang,L.-F.",2014-02-08,,Bandavirus albatrossense,Bandavirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,polymerase,Australia,Australia,,Acari,,2002,,,polymerase [Albatross Island virus]
AGO04402,Ustilaginoidea virens partitivirus,set:KC503898,KC503898,,"Zhang,T., Jiang,Y., Huang,J., Dong,W.",2013-11-04,,Ustilaginoidea virens partitivirus,,Partitiviridae,dsRNA,539,GenBank,,1,1,RNA-dependent RNA polymerase,China: Hubei,China,,Ustilaginoidea virens,,2010-10,,,RNA-dependent RNA polymerase [Ustilaginoidea virens partitivirus]
AGY30953,Razdan virus,set:1fe93583246c00bb753bb7652bf20c5ec022e25f,KC335496,,"Al'khovskii,S.V., L'vov,D.K., Shchelkanov,M.Iu., Shchetinin,A.M., Krasnoslobodtsev,K.G., Deriabin,P.G., Samokhvalov,E.I., Botikov,A.G., Zakarian,V.A., Alkhovskiy,S.V., Schetinin,A.M.",2013-10-30,,Bandavirus razdanense,Bandavirus,Phenuiviridae,ssRNA(+/-),2082,GenBank,,L,1,RNA-dependent RNA polymerase,Armenia,Armenia,,,,,,,RNA-dependent RNA polymerase [Razdan virus]
AGU67647,Faeces associated gemycircularvirus 12,set:KF371630,KF371630,,"Sikorski,A., Massaro,M., Kraberger,S., Young,L.M., Smalley,D., Martin,D.P., Varsani,A., Young,L., Roumagnac,P.",2013-09-04,as3,Gemytondvirus ostri1,Gemytondvirus,Genomoviridae,ssDNA,384,GenBank,,,1,replication associated protein,New Zealand,New Zealand,,Struthio camelus,feces,2011,,,replication associated protein [Faeces associated gemycircularvirus 12]
AGU67649,Rabbit associated gemykroznavirus 1,set:KF371631,KF371631,,"Sikorski,A., Massaro,M., Kraberger,S., Young,L.M., Smalley,D., Martin,D.P., Varsani,A., Young,L., Roumagnac,P.",2013-09-04,as35,Gemykroznavirus rabas1,Gemykroznavirus,Genomoviridae,ssDNA,360,GenBank,,,1,replication associated protein,New Zealand,New Zealand,,Oryctolagus cuniculus,feces,2009,,,replication associated protein [Rabbit associated gemykroznavirus 1]
AGU67651,Starling associated gemygorvirus 1,set:KF371632,KF371632,,"Sikorski,A., Massaro,M., Kraberger,S., Young,L.M., Smalley,D., Martin,D.P., Varsani,A., Young,L., Roumagnac,P.",2013-09-04,P14,Gemygorvirus stara1,Gemygorvirus,Genomoviridae,ssDNA,324,GenBank,,,1,replication associated protein,New Zealand,New Zealand,,Sturnus vulgaris,feces,2009,,,replication associated protein [Starling associated gemygorvirus 1]
AGU67653,Blackbird associated gemykibivirus 1,set:KF371633,KF371633,,"Sikorski,A., Massaro,M., Kraberger,S., Young,L.M., Smalley,D., Martin,D.P., Varsani,A., Young,L., Roumagnac,P.",2013-09-04,P22,Gemykibivirus blabi1,Gemykibivirus,Genomoviridae,ssDNA,325,GenBank,,,1,replication associated protein,New Zealand,New Zealand,,Turdus merula,feces,2011,,,replication associated protein [Blackbird associated gemykibivirus 1]
AGS48177,Blackberry vein banding-associated virus,set:KC904540,KC904540,,"Thekke-Veetil,T., Aboughanem-Sabanadzovic,N., Keller,K.E., Martin,R.R., Sabanadzovic,S., Tzanetakis,I.E.",2013-08-10,Mississippi1,Blackberry vein banding-associated virus,Ampelovirus,Closteroviridae,ssRNA(+),2384,GenBank,,,1,polyprotein 1a,USA,USA,,Rubus,,2010,,,polyprotein 1a [Blackberry vein banding-associated virus]
AGQ80925,tomato blistering mosaic tymovirus,set:KC840043,KC840043,,"Nicolini,C., Nagata,T.",2013-07-21,SC50,Tymovirus lycopersici,Tymovirus,Tymoviridae,ssRNA(+),1808,GenBank,,,,putative polyprotein,Brazil,Brazil,,Solanum lycopersicum,,2010,,,putative polyprotein [tomato blistering mosaic tymovirus]
AGM61326,Theiler's encephalomyelitis virus,set:JX443418,JX443418,,"Sorgeloos,F., Jha,B.K., Silverman,R.H., Michiels,T., Brahic,M.",2013-07-10,,Cardiovirus B,Cardiovirus,Picornaviridae,ssRNA(+),2301,GenBank,,,1,polyprotein,,,,Mus musculus,,,,,polyprotein [Theiler's encephalomyelitis virus]
AGL50921,Lone Star virus,set:9e43e404b2f965afc3073261ff88e8128e49a5b9,KC589005,,"Swei,A., Russell,B.J., Naccache,S.N., Kabre,B., Veeraraghavan,N., Pilgard,M.A., Johnson,B.J., Chiu,C.Y., Naccache,S., Johnson,B.J.B.",2013-05-18,TMA 1381,Bandavirus amblyommae,Bandavirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,RNA-dependent RNA polymerase,USA: Kentucky,USA,KY,Amblyomma americanum,,1967-06-20,,,RNA-dependent RNA polymerase [Lone Star virus]
AGL42312,Colletotrichum acutatum RNA virus 1,set:KC572132,KC572132,,"Zhong,J., Chen,D., Lei,X.H., Zhu,H.J., Zhu,J.Z., Gao,B.D., Zhu,J.-Z., Lei,X.-H., Gao,B.-D.",2013-05-15,CaRV1,Colletotrichum acutatum RNA virus 1,,,dsRNA,540,GenBank,,,1,RNA-dependent RNA polymerase,China,China,,Colletotrichum acutatum,,2009,,,RNA-dependent RNA polymerase [Colletotrichum acutatum RNA virus 1]
AGL33499,Israeli acute paralysis virus,set:KC690268,KC690268,,"Reddy,K.E., Noh,J.H., Kim,Y.H., Yoo,M.S., Doan,H.T., Ramya,M., Jung,S.C., Quyen,D.V., Kang,S.W., Doan,T.T.H.",2013-05-13,,Aparavirus israelense,Aparavirus,Dicistroviridae,ssRNA(+),1950,GenBank,,,1,polymerase polyprotein,South Korea: Andong,South Korea,,Apis mellifera,,,,,polymerase polyprotein [Israeli acute paralysis virus]
BAN19725,Nilaparvata lugens honeydew virus 1,set:AB766259,AB766259,,"Murakami,R., Suetsugu,Y., Kobayashi,T., Nakashima,N.",2013-05-10,Izumo,Iflavirus nilalugentis,Iflavirus,Iflaviridae,ssRNA(+),3175,GenBank,,,1,polyprotein,Japan,Japan,,Nilaparvata lugens,,,,,polyprotein [Nilaparvata lugens honeydew virus 1]
AGJ83763,White clover cryptic virus 2,set:322d97e7daa937b2f87bd5539dacfba8d9e1cdc7,JX971976,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_Lirepa,White clover cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,746,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Trifolium repens,,2011,,,RNA-dependent RNA polymerase [White clover cryptic virus 2]
AGJ83767,Hop trefoil cryptic virus 2,set:01df5f0c0acc6fb9a58591887edd796426c9eb65,JX971980,,"Lesker,T., Rabenstein,F., Maiss,E.",2013-04-22,IPP_GelbSK,Hop trefoil cryptic virus 2,Betapartitivirus,Partitiviridae,dsRNA,746,GenBank,,RNA 1,1,RNA-dependent RNA polymerase,Germany,Germany,,Medicago lupulina,,2011,,,RNA-dependent RNA polymerase [Hop trefoil cryptic virus 2]
AGJ03719,Ustilaginoidea virens partitivirus 3,set:45041563157e7cce3beb7b70af0ac9f6f038d6dd,KC469948,,"Zhong,J., Lei,X.H., Zhu,J.Z., Song,G., Zhang,Y.D., Chen,Y., Gao,B.D., Zhu,J.-Z., Lei,X.-H., Gao,B.-D.",2013-04-17,HNHS-1,Ustilaginoidea virens partitivirus 3,,Partitiviridae,dsRNA,522,GenBank,,2,1,RDRP,China: Hunan,China,,Ustilaginoidea virens,,2011,,,RDRP [Ustilaginoidea virens partitivirus 3]
AGE82887,Citrus leprosis virus C2,set:a1c7a09c458823e66ac4c62236dd5202e0618b58,JX000024,,"Roy,A., Choudhary,N., Guillermo,L.M., Shao,J., Govindarajulu,A., Achor,D., Wei,G., Picton,D.D., Levy,L., Nakhla,M.K., Hartung,J.S., Brlansky,R.H., Leon,G., Nakhla,M.",2013-03-09,L147V1,Cilevirus colombiaense,Cilevirus,Kitaviridae,ssRNA(+),2504,GenBank,,RNA1,1,replicase,Colombia,Colombia,,Citrus sinensis,plant leaf,2011-07-01,,,replicase [Citrus leprosis virus C2]
AGG15961,Andean potato mild mosaic virus,set:JX508290,JX508290,,"Kreuze,J., Koenig,R., De Souza,J., Vetten,H.J., Muller,G., Flores,B., Ziebell,H., Cuellar,W., Kreuze,J.F., de Souza,J.",2013-03-03,Hu,Tymovirus mosandigenum,Tymovirus,Tymoviridae,ssRNA(+),1810,GenBank,,,1,viral replication protein,Peru,Peru,,Solanum tuberosum,,1977,,,viral replication protein [Andean potato mild mosaic virus]
AGG15964,Andean potato latent virus,set:JX508291,JX508291,,"Kreuze,J., Koenig,R., De Souza,J., Vetten,H.J., Muller,G., Flores,B., Ziebell,H., Cuellar,W., Kreuze,J.F., de Souza,J.",2013-03-03,Col,Tymovirus latandigenum,Tymovirus,Tymoviridae,ssRNA(+),1831,GenBank,,,1,viral replication protein,Colombia,Colombia,,Solanum phureja,,1966,,,viral replication protein [Andean potato latent virus]
AGC60115,Bhanja virus,set:88be98f5ad2df9a8240dfa58cc56124e29aa1f6d,JX961616,,"Matsuno,K., Weisend,C., Travassos da Rosa,A.P., Anzick,S.L., Dahlstrom,E., Porcella,S.F., Dorward,D.W., Yu,X.J., Tesh,R.B., Ebihara,H., Dahlstrom,E.W.",2013-01-21,,Bandavirus bhanjanagarense,Bandavirus,Phenuiviridae,ssRNA(+/-),2082,GenBank,,L,1,RNA-dependent RNA polymerase,Nigeria,Nigeria,,Rhipicephalus decoloratus,,1968,,,RNA-dependent RNA polymerase [Bhanja virus]
AFZ85210,Rhizoctonia solani dsRNA virus 1,set:JX976612,JX976612,,"Zheng,L., Liu,H., Zhang,M., Cao,X., Zhou,E.",2012-12-16,,Rhizoctonia solani orthocurvulavirus 1,Orthocurvulavirus,Curvulaviridae,RNA,692,GenBank,,1,1,RNA-dependent RNA polymerase,China,China,,Rhizoctonia solani,,2007-07,,,RNA-dependent RNA polymerase [Rhizoctonia solani dsRNA virus 1]
AFX73019,Grapevine partitivirus,set:77d9757a736638b8b44f1fd5cc502c491dce1fe5,JX658566,,"Rott,M.E., Belton,M.",2012-11-24,3138-03-531,Grapevine partitivirus,,Partitiviridae,dsRNA,713,GenBank,,,,RNA dependent RNA polymerase,Canada,Canada,,Vitis vinifera,,2011-09,,,RNA dependent RNA polymerase [Grapevine partitivirus]
AFX73023,Grapevine partitivirus,set:9585a83d97e052785d7f09edd7f4d45a67a5a199,JX658570,,"Rott,M.E., Belton,M.",2012-11-24,3138-03-561,Grapevine partitivirus,,Partitiviridae,dsRNA,457,GenBank,,,,RNA dependent RNA polymerase,Canada,Canada,,Vitis vinifera,,2011-09,,,RNA dependent RNA polymerase [Grapevine partitivirus]
AFV91541,Grapevine endophyte alphaendornavirus,set:JX678977,JX678977,,"Espach,Y., Maree,H.J., Burger,J.T.",2012-11-11,,Grapevine endophyte alphaendornavirus,Alphaendornavirus,Endornaviridae,dsRNA,4027,GenBank,,,1,polyprotein,South Africa,South Africa,,,,2011-05-16,,,polyprotein [Grapevine endophyte alphaendornavirus]
AFS33288,hunnivirus A1,set:JQ941880,JQ941880,,"Reuter,G., Pankovics,P., Knowles,N.J., Boros,A.",2012-09-25,,Hunnivirus A,Hunnivirus,Picornaviridae,ssRNA(+),2243,GenBank,,,1,polyprotein,Hungary,Hungary,,Bos taurus,feces,2008-02-29,,,polyprotein [hunnivirus A1]
AFR68768,Eilat virus,set:JX678730,JX678730,,"Nasar,F., Palacios,G., Gorchakov,R.V., Guzman,H., Da Rosa,A.P., Savji,N., Popov,V.L., Sherman,M.B., Lipkin,W.I., Tesh,R.B., Weaver,S.C.",2012-09-19,EO329,Eilat virus,Alphavirus,Togaviridae,ssRNA(+),1801,GenBank,,,1,non-structural protein,Israel,Israel,,Anopheles coustani,,1982,,,non-structural protein [Eilat virus]
AFR67096,Kimberley virus,set:JQ941664,JQ941664,,"Blasdell,K.R., Voysey,R., Bulach,D.M., Trinidad,L., Tesh,R.B., Boyle,D.B., Walker,P.J., Bulach,D.",2012-09-18,CS368,Ephemerovirus kimberley,Ephemerovirus,Rhabdoviridae,ssRNA(-),2139,GenBank,,,1,L protein,Australia,Australia,,Bos taurus,,1980-08-26,,,L protein [Kimberley virus]
BAM37091,Blueberry virus A,set:AB733585,AB733585,,"Isogai,M., Muramatu,S., Watanabe,M., Yoshikawa,N.",2012-08-24,,Blueberry virus A,Bluvavirus,Closteroviridae,ssRNA(+),3050,GenBank,,,,polyprotein,Japan:Iwate,Japan,,Vaccinium corymbosum,,,,,polyprotein [Blueberry virus A]
AFP95929,Sitiawan virus,set:JX477686,JX477686,,"Liu,P., Lu,H., Li,S., Moureau,G., Deng,Y.Q., Wang,Y., Zhang,L., Jiang,T., de Lamballerie,X., Qin,C.F., Gould,E.A., Su,J., Gao,G.F., Grard,G.",2012-08-22,,Orthoflavivirus tembusu,Orthoflavivirus,Flaviviridae,ssRNA(+),3425,GenBank,,,1,polyprotein,Malaysia,Malaysia,,,,,,,polyprotein [Sitiawan virus]
AFO67836,Vesicular stomatitis New Jersey virus,set:JX121109,JX121109,,"Pauszek,S.J., Rodriguez,L.L.",2012-08-01,NJ1184HDB,Vesiculovirus newjersey,Vesiculovirus,Rhabdoviridae,ssRNA(-),2109,GenBank,,,1,L polymerase protein,Honduras,Honduras,,Bos taurus,,1984,,,L polymerase protein [Vesicular stomatitis New Jersey virus]
AEH58025,Berrimah virus,set:HM461974,HM461974,,"Voysey,R., Bulach,D.M., Walker,P.J., Boyle,D.B.",2012-06-16,,Ephemerovirus berrimah,Ephemerovirus,Rhabdoviridae,ssRNA(-),2144,GenBank,,,,protein L,Australia,Australia,,Bos taurus,,1981,,,protein L [Berrimah virus]
AEL29642,Chagres virus,set:HM566147,HM566147,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus chagresense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2093,GenBank,,L,,polymerase,,,,,,,,,polymerase [Chagres virus]
AEL29654,Nile warbler virus,set:HM566159,HM566159,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus schmidti,Uukuvirus,Phenuiviridae,RNA,2103,GenBank,,L,,polymerase,,,,,,,,,polymerase [Nile warbler virus]
AEL29680,Precarious point virus,set:HM566181,HM566181,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus macquariense,Uukuvirus,Phenuiviridae,RNA,2103,GenBank,,L,,polymerase,,,,,,,,,polymerase [Precarious point virus]
AFG28420,Teschovirus A,set:JQ429405,JQ429405,,"Boros,A., Nemes,C., Pankovics,P., Kapusinszky,B., Delwart,E., Reuter,G.",2012-04-03,,Teschovirus A,Teschovirus,Picornaviridae,ssRNA(+),2207,GenBank,,,1,polyprotein,Hungary,Hungary,,Sus scrofa,feces,2011-04,,,polyprotein [Teschovirus A]
AEI17640,Kotonkan virus,set:HM474855,HM474855,,"Blasdell,K.R., Voysey,R., Bulach,D., Joubert,D.A., Tesh,R.B., Boyle,D.B., Walker,P.J., Bulach,D.M.",2012-03-15,IbAr23380,Ephemerovirus kotonkan,Ephemerovirus,Rhabdoviridae,ssRNA(-),2128,GenBank,,,1,L protein,Nigeria,Nigeria,,Culicoides,,1967,,,L protein [Kotonkan virus]
AEI17649,Obodhiang virus,set:HM856902,HM856902,,"Blasdell,K.R., Voysey,R., Bulach,D., Joubert,D.A., Tesh,R.B., Boyle,D.B., Walker,P.J., Bulach,D.M.",2012-03-15,Obodhiang,Ephemerovirus obodhiang,Ephemerovirus,Rhabdoviridae,ssRNA(-),2138,GenBank,,,1,L protein,Sudan,Sudan,,Mansonia uniformis,,,,,L protein [Obodhiang virus]
AEJ36224,Bebaru virus,set:HM147985,HM147985,,"Forrester,N.L., Palacios,G., Tesh,R.B., Savji,N., Guzman,H., Sherman,M., Weaver,S.C., Lipkin,W.I., Hui,J.",2012-02-27,,Bebaru virus,Alphavirus,Togaviridae,ssRNA(+),1838,GenBank,,,1,non structural polyprotein,,,,,,,,,non structural polyprotein [Bebaru virus]
AEJ36230,Ndumu virus,set:HM147989,HM147989,,"Forrester,N.L., Palacios,G., Tesh,R.B., Savji,N., Guzman,H., Sherman,M., Weaver,S.C., Lipkin,W.I., Hui,J.",2012-02-27,,Ndumu virus,Alphavirus,Togaviridae,ssRNA(+),1815,GenBank,,,1,non structural polyprotein,,,,,,,,,non structural polyprotein [Ndumu virus]
AEJ36232,Southern elephant seal virus,set:HM147990,HM147990,,"Forrester,N.L., Palacios,G., Tesh,R.B., Savji,N., Guzman,H., Sherman,M., Weaver,S.C., Lipkin,W.I., Hui,J.",2012-02-27,,Southern elephant seal virus,Alphavirus,Togaviridae,ssRNA(+),1825,GenBank,,,1,non structural polyprotein,,,,,,,,,non structural polyprotein [Southern elephant seal virus]
AEJ36238,Whataroa virus,set:HM147993,HM147993,,"Forrester,N.L., Palacios,G., Tesh,R.B., Savji,N., Guzman,H., Sherman,M., Weaver,S.C., Lipkin,W.I., Hui,J.",2012-02-27,,Whataroa virus,Alphavirus,Togaviridae,ssRNA(+),1854,GenBank,,,1,non structural polyprotein,,,,,,,,,non structural polyprotein [Whataroa virus]
AEW50165,Clitoria yellow mottle virus,set:JN566124,JN566124,,"Wei,K., Gibbs,A.J., Maclenzie,A.M.",2011-12-26,Larrimah,Clitoria yellow mottle virus,Tobamovirus,Virgaviridae,ssRNA(+),1633,GenBank,,,,replicase readthrough component,Australia: Northern Territory,Australia,,Clitoria ternatea,,1995-04,,,replicase readthrough component [Clitoria yellow mottle virus]
AET36829,Spodoptera exigua iflavirus 1,set:JN091707,JN091707,,"Millan-Leiva,A., Jakubowska,A.K., Ferre,J., Herrero,S.",2011-11-15,,Iflavirus spexiguae,Iflavirus,Iflaviridae,ssRNA(+),3222,GenBank,,,1,polyprotein,,,,Spodoptera exigua,,,,,polyprotein [Spodoptera exigua iflavirus 1]
AER25364,Layer flavivirus CJD05,set:JF926699,JF926699,,"Chen,S., Wang,S., Li,Z., Lin,F., Cheng,X., Zhu,X., Wang,J., Huang,M., Zheng,M.",2011-10-31,,Orthoflavivirus tembusu,Orthoflavivirus,Flaviviridae,ssRNA(+),3425,GenBank,,,1,polyprotein,China,China,,Gallus gallus,,2010,,,polyprotein [Layer flavivirus CJD05]
AER13445,Hibiscus green spot virus 2,set:3f800d94dc0829f5a76f089fa2a970185a0b5bf1,HQ852052,,"Melzer,M.J., Sether,D.M., Borth,W.B., Hu,J.S.",2011-10-29,WAI 1-1,Higrevirus waimanalo,Higrevirus,Kitaviridae,ssRNA(+),2645,GenBank,,RNA1,1,polyprotein,USA,USA,,Citrus volkameriana,,2009-12,,,polyprotein [Hibiscus green spot virus 2]
CCD33050,Grapevine leafroll-associated virus 7,set:HE588185,HE588185,,"Jelkmann,W., Mikona,C., Turturo,C., Navarro,B., Rott,M.E., Menzel,W., Saldarelli,P., Minafra,A., Martelli,G.P.",2011-09-15,AA42,Grapevine leafroll-associated virus 7,Velarivirus,Closteroviridae,ssRNA(+),2309,GenBank,,,1,polyprotein,Albania,Albania,,,,,,,polyprotein [Grapevine leafroll-associated virus 7]
AEJ38175,Gouleako virus,set:e120476c261789f34a6ffcf653d3e012f6448c51,HQ541738,,"Marklewitz,M., Handrick,S., Grasse,W., Kurth,A., Lukashev,A., Drosten,C., Ellerbrok,H., Leendertz,F.H., Pauli,G., Junglen,S.",2011-07-10,,Goukovirus gouleakoense,Goukovirus,Phenuiviridae,ssRNA(-),2071,GenBank,,L,1,RNA-dependent RNA polymerase,Cote d'Ivoire,Cote d'Ivoire,,Culex,,2004,,,RNA-dependent RNA polymerase [Gouleako virus]
AEJ07890,Pepper cryptic virus 1,set:8498423209cfadebc54225fafd59400759c8403e,JN117276,,"Sabanadzovic,S., Valverde,R.A.",2011-07-04,Jal-01,Pepper cryptic virus 1,Deltapartitivirus,Partitiviridae,dsRNA,479,GenBank,,RNA1,1,putative RNA-dependent RNA polymerase,USA,USA,,Capsicum annuum,,2009-07-05,,,putative RNA-dependent RNA polymerase [Pepper cryptic virus 1]
AEJ07892,Pepper cryptic virus 2,set:5b5bd79a3ff80f73538f2e5d1e9e30fb91101010,JN117278,,"Sabanadzovic,S., Valverde,R.A.",2011-07-04,HW-01,Pepper cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,478,GenBank,,RNA1,1,putative RNA-dependent RNA polymerase,USA,USA,,Capsicum annuum,,2009-06-06,,,putative RNA-dependent RNA polymerase [Pepper cryptic virus 2]
AEB70969,Aguacate virus,set:01b4ba3fcc3665611a33d6534c84590eeb1fcdc8,HM566138,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus aguacateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,polymerase,,,,Lutzomyia,,,,,polymerase [Aguacate virus]
ADZ04470,SFTS virus HB29,set:483ebcb7781e9bfd232397d6ffdddc440dceb5fe,HM745930,,"Yu,X.J., Liang,M.F., Zhang,S.Y., Liu,Y., Li,J.D., Sun,Y.L., Zhang,L., Zhang,Q.F., Popov,V.L., Li,C., Qu,J., Li,Q., Zhang,Y.P., Hai,R., Wu,W., Wang,Q., Zhan,F.X., Wang,X.J., Kan,B., Wang,S.W., Wan,K.L., Jing,H.Q., Lu,J.X., Yin,W.W., Zhou,H., Guan,X.H., Liu,J.F., Bi,Z.Q., Liu,G.H., Ren,J., Wang,H., Zhao,Z., Song,J.D., He,J.R., Wan,T., Zhang,J.S., Fu,X.P., Sun,L.N., Dong,X.P., Feng,Z.J., Yang,W.Z., Hong,T., Zhang,Y., Walker,D.H., Wang,Y., Li,D.X., Li,J., Sun,Y., Zhang,Q., Lu,J., Liang,M., Li,D.",2011-03-09,,Bandavirus dabieense,Bandavirus,Phenuiviridae,ssRNA(+/-),2084,GenBank,,L,1,RNA polymerase,China,China,,Homo sapiens,blood,2010-05-18,,,RNA polymerase [SFTS virus HB29]
ADW82833,Heterobasidion RNA virus 6,set:HQ189459,HQ189459,,"Vainio,E.J., Hyder,R., Aday,G., Hansen,E., Piri,T., Dogmus-Lehtijarvi,T., Lehtijarvi,A., Korhonen,K., Hantula,J.",2011-02-09,04188,Heterobasidion orthocurvulavirus,Orthocurvulavirus,Curvulaviridae,RNA,606,GenBank,,,1,putative RNA-dependent RNA polymerase,Turkey,Turkey,,Heterobasidion abietinum,,,,,putative RNA-dependent RNA polymerase [Heterobasidion RNA virus 6]
ADP24757,Beet cryptic virus 2,set:HM560703,HM560703,,"Szego,A., Enunlu,N., Lukacs,N.",2010-11-06,,Beet cryptic virus 2,Deltapartitivirus,Partitiviridae,dsRNA,475,GenBank,,dsRNA1,,RNA-dependent RNA polymerase,Hungary,Hungary,,Beta vulgaris,,2006,,,RNA-dependent RNA polymerase [Beet cryptic virus 2]
ADO63659,Chandipura virus,set:GU212856,GU212856,,"Gurav,Y.K., Tandale,B.V., Jadi,R.S., Gunjikar,R.S., Tikute,S.S., Jamgaonkar,A.V., Khadse,R.K., Jalgaonkar,S.V., Arankalle,V.A., Mishra,A.C.",2010-10-24,CIN 0451,Vesiculovirus chandipura,Vesiculovirus,Rhabdoviridae,ssRNA(-),2092,GenBank,,,1,large protein,"India: Vadodara, Gujarat",India,,Homo sapiens,,2004,,,large protein [Chandipura virus]
ADN93254,Frangipani mosaic virus,set:HM026454,HM026454,,"Lim,M.A., Hong,J.S., Song,Y.S., Ryu,K.H.",2010-10-03,FrMV-P,Frangipani mosaic virus,Tobamovirus,Virgaviridae,ssRNA(+),1650,GenBank,,,1,187 kDa polymerase,,,,Plumeria rubra,,,,,187 kDa polymerase [Frangipani mosaic virus]
ADG86355,Tibrogargan virus,set:GQ294472,GQ294472,,"Gubala,A., Davis,S., Weir,R., Melville,L., Cowled,C., Boyle,D.",2010-06-30,,Tibrovirus tibrogargan,Tibrovirus,Rhabdoviridae,ssRNA(-),2119,GenBank,,,1,RNA-dependent RNA polymerase L,Australia,Australia,,Culicoides brevitarsis,,1976,,,RNA-dependent RNA polymerase L [Tibrogargan virus]
ADG86364,Coastal Plains virus,set:GQ294473,GQ294473,,"Gubala,A., Davis,S., Weir,R., Melville,L., Cowled,C., Boyle,D.",2010-06-30,,Tibrovirus coastal,Tibrovirus,Rhabdoviridae,ssRNA(-),2128,GenBank,,,1,RNA-dependent RNA polymerase L,Australia,Australia,,Bos taurus,blood,1981,,,RNA-dependent RNA polymerase L [Coastal Plains virus]
CBH31039,Chiltepin yellow mosaic virus,set:FN563123,FN563123,,"Pagan,I., Betancourt,M., de Miguel,J., Pinero,D., Fraile,A., Garcia-Arenal,F.",2010-05-03,20.5,Tymovirus chiltepini,Tymovirus,Tymoviridae,ssRNA(+),1881,GenBank,,,1,RNA-dependent RNA polymerase,Mexico:Tula,Mexico,,,plant leaf,2001,,,RNA-dependent RNA polymerase [Chiltepin yellow mosaic virus]
ACX83613,Hapavirus ngaingan,set:FJ715959,FJ715959,,"Gubala,A., Davis,S., Weir,R., Melville,L., Cowled,C., Walker,P., Boyle,D.",2010-01-31,,Hapavirus ngaingan,Hapavirus,Rhabdoviridae,ssRNA(-),2105,GenBank,,,1,RNA-dependent RNA polymerase,,,,,,,,,RNA-dependent RNA polymerase [Hapavirus ngaingan]
ACZ81402,Moussa virus,set:FJ985748,FJ985748,,"Quan,P.L., Junglen,S., Tashmukhamedova,A., Conlan,S., Hutchison,S.K., Kurth,A., Ellerbrok,H., Egholm,M., Briese,T., Leendertz,F.H., Lipkin,W.I., Quan,P.-L.",2009-12-14,C23,Mousrhavirus moussa,Mousrhavirus,Rhabdoviridae,ssRNA(-),2141,GenBank,,,1,RNA polymerase,Cote d'Ivoire,Cote d'Ivoire,,Culex decens,,2004,,,RNA polymerase [Moussa virus]
ACT68008,Fort Morgan virus,set:GQ281603,GQ281603,,"Allison,A.B., Stallknecht,D.E.",2009-11-24,CM4-146,Fort Morgan virus,Alphavirus,Togaviridae,ssRNA(+),2457,GenBank,,,,nonstructural polyprotein,USA: Colorado,USA,CO,Oeciacus vicarius,,1973,,,nonstructural polyprotein [Fort Morgan virus]
ACY56324,Fusarium graminearum dsRNA mycovirus 4,set:GQ140627,GQ140627,,"Yu,J., Kwon,S.J., Lee,K.M., Son,M., Kim,K.H., Yu,J.-S., Kwon,S.-J., Kim,K.-H.",2009-11-05,,Fusarium graminearum orthocurvulavirus,Orthocurvulavirus,Curvulaviridae,RNA,712,GenBank,,dsRNA1,1,putative RNA-dependent RNA polymerase,South Korea,South Korea,,Fusarium graminearum,,2001-10,,,putative RNA-dependent RNA polymerase [Fusarium graminearum dsRNA mycovirus 4]
ACV66991,Ross River virus,set:GQ433354,GQ433354,,"Jones,A., Lowry,K., Aaskov,J., Holmes,E.C., Kitchen,A.",2009-09-15,,Ross River virus,Alphavirus,Togaviridae,ssRNA(+),2493,GenBank,,,1,non-structural polyprotein,Australia: northeast,Australia,,Homo sapiens,,2004,,,non-structural polyprotein [Ross River virus]
