Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AFH09414,Xanthophyllomyces dendrorhous virus L1B,set:JN997473,JN997473,,"Baeza,M., Bravo,N., Sanhueza,M., Flores,O., Villarreal,P., Cifuentes,V.",2012-04-11,,Xanthophyllomyces dendrorhous virus L1B,Totivirus,Totiviridae,dsRNA,820,GenBank,,,1,RNA-dependent RNA polymerase,,,,Phaffia rhodozyma,,,,,RNA-dependent RNA polymerase [Xanthophyllomyces dendrorhous virus L1B]
AFE83590,Raphanus sativas chrysovirus 1,set:JQ045335,JQ045335,,"Li,L., Liu,J., Xu,A., Wang,T., Chen,J., Zhu,X.",2012-03-26,,Alphachrysovirus raphani,Alphachrysovirus,Chrysoviridae,dsRNA,1138,GenBank,,RNA1,1,putative RNA-dependent RNA polymerase,China,China,,,,2009-10-01,,,putative RNA-dependent RNA polymerase [Raphanus sativas chrysovirus 1]
AFE83591,Raphanus sativas chrysovirus 1,set:JQ045336,JQ045336,,"Li,L., Liu,J., Xu,A., Wang,T., Chen,J., Zhu,X.",2012-03-26,,Alphachrysovirus raphani,Alphachrysovirus,Chrysoviridae,dsRNA,1101,GenBank,,RNA2,1,putative coat protein,China,China,,,,2009-10-01,,,putative coat protein [Raphanus sativas chrysovirus 1]
AFE83592,Raphanus sativas chrysovirus 1,set:JQ045337,JQ045337,,"Li,L., Liu,J., Xu,A., Wang,T., Chen,J., Zhu,X.",2012-03-26,,Alphachrysovirus raphani,Alphachrysovirus,Chrysoviridae,dsRNA,995,GenBank,,RNA3,1,putative protease,China,China,,,,2009-10-01,,,putative protease [Raphanus sativas chrysovirus 1]
AEZ54145,Fusarium virguliforme dsRNA mycovirus 2,set:JN671443,JN671443,,"Marvelli,R.A., Hobbs,H.A., Li,S., McCoppin,N.K., Domier,L.L., Hartman,G.L., Eastburn,D.M., Lambert,K.N.",2012-02-08,,Fusarium virguliforme dsRNA mycovirus 2,,,dsRNA,1347,GenBank,,,1,putative structural/gag protein,USA,USA,,Fusarium virguliforme,,1999-09,,,putative structural/gag protein [Fusarium virguliforme dsRNA mycovirus 2]
AEZ54146,Fusarium virguliforme dsRNA mycovirus 2,set:JN671443,JN671443,,"Marvelli,R.A., Hobbs,H.A., Li,S., McCoppin,N.K., Domier,L.L., Hartman,G.L., Eastburn,D.M., Lambert,K.N.",2012-02-08,,Fusarium virguliforme dsRNA mycovirus 2,,,dsRNA,1310,GenBank,,,1,RNA-dependent RNA polymerase,USA,USA,,Fusarium virguliforme,,1999-09,,,RNA-dependent RNA polymerase [Fusarium virguliforme dsRNA mycovirus 2]
AEZ54147,Fusarium virguliforme dsRNA mycovirus 1,set:JN671444,JN671444,,"Marvelli,R.A., Hobbs,H.A., Li,S., McCoppin,N.K., Domier,L.L., Hartman,G.L., Eastburn,D.M., Lambert,K.N.",2012-02-08,,Fusarium virguliforme dsRNA mycovirus 1,,,dsRNA,1311,GenBank,,,1,putative structural/gag protein,USA,USA,,Fusarium virguliforme,,1999-09,,,putative structural/gag protein [Fusarium virguliforme dsRNA mycovirus 1]
AEZ54148,Fusarium virguliforme dsRNA mycovirus 1,set:JN671444,JN671444,,"Marvelli,R.A., Hobbs,H.A., Li,S., McCoppin,N.K., Domier,L.L., Hartman,G.L., Eastburn,D.M., Lambert,K.N.",2012-02-08,,Fusarium virguliforme dsRNA mycovirus 1,,,dsRNA,1289,GenBank,,,1,RNA-dependent RNA polymerase,USA,USA,,Fusarium virguliforme,,1999-09,,,RNA-dependent RNA polymerase [Fusarium virguliforme dsRNA mycovirus 1]
BAL46423,Rosellinia necatrix quadrivirus 1,set:4964b40fe32f2dba497b24ae533d1a7177684aab,AB620061,,"Lin,Y.H., Chiba,S., Tani,A., Kondo,H., Sasaki,A., Kanematsu,S., Suzuki,N., Lin,Y.",2012-01-24,W1075,Rosellinia necatrix quadrivirus 1,Quadrivirus,Quadriviridae,dsRNA,1602,GenBank,,1,1,hypothetical protein,Japan: Saga,Japan,,Rosellinia necatrix,,1997,,,hypothetical protein [Rosellinia necatrix quadrivirus 1]
BAL46424,Rosellinia necatrix quadrivirus 1,set:4964b40fe32f2dba497b24ae533d1a7177684aab,AB620062,,"Lin,Y.H., Chiba,S., Tani,A., Kondo,H., Sasaki,A., Kanematsu,S., Suzuki,N., Lin,Y.",2012-01-24,W1075,Rosellinia necatrix quadrivirus 1,Quadrivirus,Quadriviridae,dsRNA,1356,GenBank,,2,1,structural protein,Japan: Saga,Japan,,Rosellinia necatrix,,1997,,,structural protein [Rosellinia necatrix quadrivirus 1]
BAL46425,Rosellinia necatrix quadrivirus 1,set:4964b40fe32f2dba497b24ae533d1a7177684aab,AB620063,,"Lin,Y.H., Chiba,S., Tani,A., Kondo,H., Sasaki,A., Kanematsu,S., Suzuki,N., Lin,Y.",2012-01-24,W1075,Rosellinia necatrix quadrivirus 1,Quadrivirus,Quadriviridae,dsRNA,1310,GenBank,,3,1,RNA dependent RNA polymerase,Japan: Saga,Japan,,Rosellinia necatrix,,1997,,,RNA dependent RNA polymerase [Rosellinia necatrix quadrivirus 1]
BAL46426,Rosellinia necatrix quadrivirus 1,set:4964b40fe32f2dba497b24ae533d1a7177684aab,AB620064,,"Lin,Y.H., Chiba,S., Tani,A., Kondo,H., Sasaki,A., Kanematsu,S., Suzuki,N., Lin,Y.",2012-01-24,W1075,Rosellinia necatrix quadrivirus 1,Quadrivirus,Quadriviridae,dsRNA,1061,GenBank,,4,1,structural protein,Japan: Saga,Japan,,Rosellinia necatrix,,1997,,,structural protein [Rosellinia necatrix quadrivirus 1]
AEX87901,Phytophthora infestans RNA virus 3,set:JN603241,JN603241,,"Cai,G., Krychiw,J.F., Myers,K., Fry,W.E., Hillman,B.I.",2012-01-18,,Phytophthora infestans RNA virus 3,,,RNA,1296,GenBank,,,1,hypothetical protein,USA: Florida,USA,FL,Phytophthora infestans,,2005,,,hypothetical protein [Phytophthora infestans RNA virus 3]
AEX87902,Phytophthora infestans RNA virus 3,set:JN603241,JN603241,,"Cai,G., Krychiw,J.F., Myers,K., Fry,W.E., Hillman,B.I.",2012-01-18,,Phytophthora infestans RNA virus 3,,,RNA,1011,GenBank,,,1,RNA-dependent RNA polymerase,USA: Florida,USA,FL,Phytophthora infestans,,2005,,,RNA-dependent RNA polymerase [Phytophthora infestans RNA virus 3]
ADW08802,Fusarium graminearum dsRNA mycovirus 2,set:fdb8501901227eefc9af4e4c3c13bc7386db88d4,HQ343295,,"Yu,J., Lee,K.-M., Son,M., Kim,K.-H.",2011-10-01,98-8-60,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,1137,GenBank,,RNA 1,,RNA-dependent RNA polymerase,South Korea,South Korea,,Fusarium graminearum,,1998,,,RNA-dependent RNA polymerase [Fusarium graminearum dsRNA mycovirus 2]
ADW08803,Fusarium graminearum dsRNA mycovirus 2,set:fdb8501901227eefc9af4e4c3c13bc7386db88d4,HQ343296,,"Yu,J., Lee,K.-M., Son,M., Kim,K.-H.",2011-10-01,98-8-60,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,875,GenBank,,RNA 2,,hypothetical protein,South Korea,South Korea,,Fusarium graminearum,,1998,,,hypothetical protein [Fusarium graminearum dsRNA mycovirus 2]
ADW08804,Fusarium graminearum dsRNA mycovirus 2,set:fdb8501901227eefc9af4e4c3c13bc7386db88d4,HQ343297,,"Yu,J., Lee,K.-M., Son,M., Kim,K.-H.",2011-10-01,98-8-60,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,856,GenBank,,RNA 3,,hypothetical protein,South Korea,South Korea,,Fusarium graminearum,,1998,,,hypothetical protein [Fusarium graminearum dsRNA mycovirus 2]
ADW08805,Fusarium graminearum dsRNA mycovirus 2,set:fdb8501901227eefc9af4e4c3c13bc7386db88d4,HQ343298,,"Yu,J., Lee,K.-M., Son,M., Kim,K.-H.",2011-10-01,98-8-60,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,835,GenBank,,RNA 4,,hypothetical protein,South Korea,South Korea,,Fusarium graminearum,,1998,,,hypothetical protein [Fusarium graminearum dsRNA mycovirus 2]
ADW08806,Fusarium graminearum dsRNA mycovirus 2,set:fdb8501901227eefc9af4e4c3c13bc7386db88d4,HQ343299,,"Yu,J., Lee,K.-M., Son,M., Kim,K.-H.",2011-10-01,98-8-60,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,710,GenBank,,RNA 5,,hypothetical protein,South Korea,South Korea,,Fusarium graminearum,,1998,,,hypothetical protein [Fusarium graminearum dsRNA mycovirus 2]
CCC42234,Beauveria bassiana victorivirus 1,set:HE572591,HE572591,,"Herrero,N., Duenas,E., Quesada-Moraga,E., Zabalgogeazcoa,I.",2011-08-30,Bb06/02,Beauveria bassiana victorivirus 1,Victorivirus,Totiviridae,dsRNA,742,GenBank,,,1,coat protein,Spain:Fuerteventura,Spain,,,,,,,coat protein [Beauveria bassiana victorivirus 1]
CCC42235,Beauveria bassiana victorivirus 1,set:HE572591,HE572591,,"Herrero,N., Duenas,E., Quesada-Moraga,E., Zabalgogeazcoa,I.",2011-08-30,Bb06/02,Beauveria bassiana victorivirus 1,Victorivirus,Totiviridae,dsRNA,834,GenBank,,,1,RNA directed RNA polymerase,Spain:Fuerteventura,Spain,,,,,,,RNA directed RNA polymerase [Beauveria bassiana victorivirus 1]
AED99793,Trichomonas vaginalis virus 4,set:HQ607520,HQ607520,,"Goodman,R.P., Freret,T.S., Kula,T., Geller,A.M., Talkington,M.W., Tang-Fernandez,V., Suciu,O., Demidenko,A.A., Ghabrial,S.A., Beach,D.H., Singh,B.N., Fichorova,R.N., Nibert,M.L., Talkington,M.W.T.",2011-05-08,,Trichomonas vaginalis virus 4,Trichomonasvirus,Totiviridae,dsRNA,746,GenBank,,,1,capsid protein,USA,USA,,Trichomonas vaginalis,,2009-11,,,capsid protein [Trichomonas vaginalis virus 4]
AED99794,Trichomonas vaginalis virus 4,set:HQ607520,HQ607520,,"Goodman,R.P., Freret,T.S., Kula,T., Geller,A.M., Talkington,M.W., Tang-Fernandez,V., Suciu,O., Demidenko,A.A., Ghabrial,S.A., Beach,D.H., Singh,B.N., Fichorova,R.N., Nibert,M.L., Talkington,M.W.T.",2011-05-08,,Trichomonas vaginalis virus 4,Trichomonasvirus,Totiviridae,dsRNA,1481,GenBank,,,1,RNA-dependent RNA polymerase,USA,USA,,Trichomonas vaginalis,,2009-11,,,RNA-dependent RNA polymerase [Trichomonas vaginalis virus 4]
ADU54123,Fusarium graminearum mycovirus China 9,set:4351367230a14a637acd8f366b41e28b42966222,HQ228213,,"Darissa,O., Willingmann,P., Schafer,W., Adam,G., Darissa,O.M.M., Willingmann,P.F.W., Schaefer,W.",2011-01-04,China 9,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,1137,GenBank,,1,1,RNA dependent RNA polymerase,China,China,,Fusarium graminearum,,2005-05,,,RNA dependent RNA polymerase [Fusarium graminearum mycovirus China 9]
ADU54124,Fusarium graminearum mycovirus China 9,set:3edcd4251759ad8d675036af9f97f934981c91ca,HQ228214,,"Darissa,O., Willingmann,P., Schafer,W., Adam,G., Darissa,O.M.M., Willingmann,P.F.W., Schaefer,W., Heinze,C.",2011-01-04,China 9,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,875,GenBank,,2,1,hypothetical protein,China,China,,Fusarium graminearum,,2005-05,,,hypothetical protein [Fusarium graminearum mycovirus China 9]
ADU54125,Fusarium graminearum mycovirus China 9,set:3edcd4251759ad8d675036af9f97f934981c91ca,HQ228215,,"Darissa,O., Willingmann,P., Schafer,W., Adam,G., Darissa,O.M.M., Willingmann,P.F.W., Schaefer,W., Heinze,C.",2011-01-04,China 9,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,856,GenBank,,3,1,putative coat protein,China,China,,Fusarium graminearum,,2005-05,,,putative coat protein [Fusarium graminearum mycovirus China 9]
ADU54126,Fusarium graminearum mycovirus China 9,set:4351367230a14a637acd8f366b41e28b42966222,HQ228216,,"Darissa,O., Willingmann,P., Schafer,W., Adam,G., Darissa,O.M.M., Willingmann,P.F.W., Schaefer,W.",2011-01-04,China 9,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,835,GenBank,,4,1,hypothetical protein,China,China,,Fusarium graminearum,,2005-05,,,hypothetical protein [Fusarium graminearum mycovirus China 9]
ADU54127,Fusarium graminearum mycovirus China 9,set:3edcd4251759ad8d675036af9f97f934981c91ca,HQ228217,,"Darissa,O., Willingmann,P., Schafer,W., Adam,G., Darissa,O.M.M., Willingmann,P.F.W., Schaefer,W., Heinze,C.",2011-01-04,China 9,Betachrysovirus fugramineari,Betachrysovirus,Chrysoviridae,dsRNA,853,GenBank,,5,1,hypothetical protein,China,China,,Fusarium graminearum,,2005-05,,,hypothetical protein [Fusarium graminearum mycovirus China 9]
CBY84991,Tolypocladium cylindrosporum virus 1,set:FR750562,FR750562,,"Herrero,N., Zabalgogeazcoa,I.",2010-12-23,,Tolypocladium cylindrosporum virus 1,Victorivirus,Totiviridae,dsRNA,758,GenBank,,,1,coat protein,Spain:Castilla y Leon,Spain,,Tolypocladium cylindrosporum,,,,,coat protein [Tolypocladium cylindrosporum virus 1]
CBY84992,Tolypocladium cylindrosporum virus 1,set:FR750562,FR750562,,"Herrero,N., Zabalgogeazcoa,I.",2010-12-23,,Tolypocladium cylindrosporum virus 1,Victorivirus,Totiviridae,dsRNA,840,GenBank,,,1,RNA dependent RNA polymerase,Spain:Castilla y Leon,Spain,,Tolypocladium cylindrosporum,,,,,RNA dependent RNA polymerase [Tolypocladium cylindrosporum virus 1]
ADQ54105,Tuber aestivum virus 1,set:HQ158596,HQ158596,,"Stielow,B., Menzel,W.",2010-11-23,Buekk,Tuber aestivum virus 1,Totivirus,Totiviridae,dsRNA,681,GenBank,,,1,capsid protein,Hungary,Hungary,,Tuber aestivum,,2009,,,capsid protein [Tuber aestivum virus 1]
ADQ54106,Tuber aestivum virus 1,set:HQ158596,HQ158596,,"Stielow,B., Menzel,W.",2010-11-23,Buekk,Tuber aestivum virus 1,Totivirus,Totiviridae,dsRNA,795,GenBank,,,1,RNA polymerase,Hungary,Hungary,,Tuber aestivum,,2009,,,RNA polymerase [Tuber aestivum virus 1]
ADP37186,Piscine myocarditis virus AL V-708,set:HQ339954,HQ339954,,"Haugland,O., Mikalsen,A.B., Nilsen,P., Lindmo,K., Thu,B.J., Eliassen,T.M., Roos,N., Rode,M., Evensen,O., Thu,B.",2010-11-07,AL V-708,Piscine myocarditis virus AL V-708,,Totiviridae,dsRNA,861,GenBank,,,1,coat protein,Norway,Norway,,Salmo salar,,2007,,,coat protein [Piscine myocarditis virus AL V-708]
ADP37187,Piscine myocarditis virus AL V-708,set:HQ339954,HQ339954,,"Haugland,O., Mikalsen,A.B., Nilsen,P., Lindmo,K., Thu,B.J., Eliassen,T.M., Roos,N., Rode,M., Evensen,O., Thu,B.",2010-11-07,AL V-708,Piscine myocarditis virus AL V-708,,Totiviridae,dsRNA,726,GenBank,,,1,RNA-dependent RNA polymerase,Norway,Norway,,Salmo salar,,2007,,,RNA-dependent RNA polymerase [Piscine myocarditis virus AL V-708]
ADP37188,Piscine myocarditis virus AL V-708,set:HQ339954,HQ339954,,"Haugland,O., Mikalsen,A.B., Nilsen,P., Lindmo,K., Thu,B.J., Eliassen,T.M., Roos,N., Rode,M., Evensen,O., Thu,B.",2010-11-07,AL V-708,Piscine myocarditis virus AL V-708,,Totiviridae,dsRNA,302,GenBank,,,1,structural protein,Norway,Norway,,Salmo salar,,2007,,,structural protein [Piscine myocarditis virus AL V-708]
BAJ21510,Omono River virus,set:AB555544,AB555544,,"Isawa,H., Kuwata,R., Hoshino,K., Tsuda,Y., Sakai,K., Watanabe,S., Nishimura,M., Satho,T., Kataoka,M., Nagata,N., Hasegawa,H., Bando,H., Yano,K., Sasaki,T., Kobayashi,M., Mizutani,T., Sawabe,K.",2010-09-30,,Omono River virus,,,dsRNA,1685,GenBank,,1,1,capsid protein,Japan:Akita,Japan,,Culex pipiens pallens,,2005,,,capsid protein [Omono River virus]
BAJ21511,Omono River virus,set:AB555544,AB555544,,"Isawa,H., Kuwata,R., Hoshino,K., Tsuda,Y., Sakai,K., Watanabe,S., Nishimura,M., Satho,T., Kataoka,M., Nagata,N., Hasegawa,H., Bando,H., Yano,K., Sasaki,T., Kobayashi,M., Mizutani,T., Sawabe,K.",2010-09-30,,Omono River virus,,,dsRNA,777,GenBank,,1,1,RNA-dependent RNA polymerase,Japan:Akita,Japan,,Culex pipiens pallens,,2005,,,RNA-dependent RNA polymerase [Omono River virus]
BAJ15133,Magnaporthe oryzae chrysovirus 1-A,set:69dc6eec0e8f0de654c22bf1f1b7b50b067f1d2b,AB560761,,"Urayama,S., Kato,S., Suzuki,Y., Aoki,N., Le,M.T., Arie,T., Teraoka,T., Fukuhara,T., Moriyama,H.",2010-08-21,A,Betachrysovirus magnaporthis,Betachrysovirus,Chrysoviridae,dsRNA,1127,GenBank,,1,1,RNA dependent RNA polymerase,Viet Nam,Viet Nam,,Pyricularia oryzae,,2002-04-12,,,RNA dependent RNA polymerase [Magnaporthe oryzae chrysovirus 1-A]
BAJ15134,Magnaporthe oryzae chrysovirus 1-A,set:69dc6eec0e8f0de654c22bf1f1b7b50b067f1d2b,AB560762,,"Urayama,S., Kato,S., Suzuki,Y., Aoki,N., Le,M.T., Arie,T., Teraoka,T., Fukuhara,T., Moriyama,H.",2010-08-21,A,Betachrysovirus magnaporthis,Betachrysovirus,Chrysoviridae,dsRNA,934,GenBank,,2,1,hypothetical protein,Viet Nam,Viet Nam,,Pyricularia oryzae,,2002-04-12,,,hypothetical protein [Magnaporthe oryzae chrysovirus 1-A]
BAJ15135,Magnaporthe oryzae chrysovirus 1-A,set:69dc6eec0e8f0de654c22bf1f1b7b50b067f1d2b,AB560763,,"Urayama,S., Kato,S., Suzuki,Y., Aoki,N., Le,M.T., Arie,T., Teraoka,T., Fukuhara,T., Moriyama,H.",2010-08-21,A,Betachrysovirus magnaporthis,Betachrysovirus,Chrysoviridae,dsRNA,799,GenBank,,3,1,hypothetical protein,Viet Nam,Viet Nam,,Pyricularia oryzae,,2002-04-12,,,hypothetical protein [Magnaporthe oryzae chrysovirus 1-A]
BAJ15136,Magnaporthe oryzae chrysovirus 1-A,set:69dc6eec0e8f0de654c22bf1f1b7b50b067f1d2b,AB560764,,"Urayama,S., Kato,S., Suzuki,Y., Aoki,N., Le,M.T., Arie,T., Teraoka,T., Fukuhara,T., Moriyama,H.",2010-08-21,A,Betachrysovirus magnaporthis,Betachrysovirus,Chrysoviridae,dsRNA,812,GenBank,,4,1,hypothetical protein,Viet Nam,Viet Nam,,Pyricularia oryzae,,2002-04-12,,,hypothetical protein [Magnaporthe oryzae chrysovirus 1-A]
ACU11563,Anthurium mosaic-associated virus,set:5d6c9abaa7f4ba16d42ff3734ae4f0149314a533,FJ899675,,"Melzer,M.J., Sether,D.M., Borth,W.B., Bushe,B., Nelson,S.C., Shintaku,M., Sewake,K.T., Hu,J.S.",2010-08-05,,Alphachrysovirus anthurii,Alphachrysovirus,Chrysoviridae,dsRNA,1099,GenBank,,dsRNA1,,putative RNA-dependent RNA polymerase,USA,USA,,,,2008-07,,,putative RNA-dependent RNA polymerase [Anthurium mosaic-associated virus]
ACU11564,Anthurium mosaic-associated virus,set:5d6c9abaa7f4ba16d42ff3734ae4f0149314a533,FJ899676,,"Melzer,M.J., Sether,D.M., Borth,W.B., Bushe,B., Nelson,S.C., Shintaku,M., Sewake,K.T., Hu,J.S.",2010-08-05,,Alphachrysovirus anthurii,Alphachrysovirus,Chrysoviridae,dsRNA,997,GenBank,,dsRNA2,,coat protein,USA,USA,,,,2008-07,,,coat protein [Anthurium mosaic-associated virus]
ACU11565,Anthurium mosaic-associated virus,set:5d6c9abaa7f4ba16d42ff3734ae4f0149314a533,FJ899676,,"Melzer,M.J., Sether,D.M., Borth,W.B., Bushe,B., Nelson,S.C., Shintaku,M., Sewake,K.T., Hu,J.S.",2010-08-05,,Alphachrysovirus anthurii,Alphachrysovirus,Chrysoviridae,dsRNA,344,GenBank,,dsRNA2,,p38,USA,USA,,,,2008-07,,,p38 [Anthurium mosaic-associated virus]
ACU11566,Anthurium mosaic-associated virus,set:5d6c9abaa7f4ba16d42ff3734ae4f0149314a533,FJ899677,,"Melzer,M.J., Sether,D.M., Borth,W.B., Bushe,B., Nelson,S.C., Shintaku,M., Sewake,K.T., Hu,J.S.",2010-08-05,,Alphachrysovirus anthurii,Alphachrysovirus,Chrysoviridae,dsRNA,863,GenBank,,dsRNA3,,p98,USA,USA,,,,2008-07,,,p98 [Anthurium mosaic-associated virus]
ACU11567,Anthurium mosaic-associated virus,set:5d6c9abaa7f4ba16d42ff3734ae4f0149314a533,FJ899677,,"Melzer,M.J., Sether,D.M., Borth,W.B., Bushe,B., Nelson,S.C., Shintaku,M., Sewake,K.T., Hu,J.S.",2010-08-05,,Alphachrysovirus anthurii,Alphachrysovirus,Chrysoviridae,dsRNA,241,GenBank,,dsRNA3,,p26,USA,USA,,,,2008-07,,,p26 [Anthurium mosaic-associated virus]
ADK12921,Spissistilus festinus virus 1,set:GU979419,GU979419,,"Spear,A., Sisterson,M.S., Yokomi,R., Stenger,D.C.",2010-07-17,,Spissistilus festinus virus 1,,,dsRNA,1101,GenBank,,,1,proline-alanine-rich protein,"USA: Traver, CA",USA,CA,Spissistilus festinus,,2008,,,proline-alanine-rich protein [Spissistilus festinus virus 1]
ADK12922,Spissistilus festinus virus 1,set:GU979419,GU979419,,"Spear,A., Sisterson,M.S., Yokomi,R., Stenger,D.C.",2010-07-17,,Spissistilus festinus virus 1,,,dsRNA,1338,GenBank,,,1,RNA-directed RNA polymerase,"USA: Traver, CA",USA,CA,Spissistilus festinus,,2008,,,"RNA-directed RNA polymerase, partial [Spissistilus festinus virus 1]"
ADK12923,Circulifer tenellus virus 1,set:GU979420,GU979420,,"Spear,A., Sisterson,M.S., Yokomi,R., Stenger,D.C.",2010-07-17,,Circulifer tenellus virus 1,,,dsRNA,1133,GenBank,,,1,proline-alanine-rich protein,"USA: Parlier, CA",USA,CA,Neoaliturus tenellus,,2009,,,proline-alanine-rich protein [Circulifer tenellus virus 1]
ADK12924,Circulifer tenellus virus 1,set:GU979420,GU979420,,"Spear,A., Sisterson,M.S., Yokomi,R., Stenger,D.C.",2010-07-17,,Circulifer tenellus virus 1,,,dsRNA,1326,GenBank,,,1,RNA-directed RNA polymerase,"USA: Parlier, CA",USA,CA,Neoaliturus tenellus,,2009,,,"RNA-directed RNA polymerase, partial [Circulifer tenellus virus 1]"
CAX48749,Alphachrysovirus aspergilli,set:7b5b9f2013ea8664bb69836814a024ad70650fad,FN178512,,"Jamal,A., Bignell,E.M., Coutts,R.H., Coutts,R.H.A.",2010-07-15,A-56,Alphachrysovirus aspergilli,Alphachrysovirus,Chrysoviridae,dsRNA,1114,GenBank,,,1,RNA-dependent RNA polymerase,United Kingdom:London,United Kingdom,,,,2006-01-19,,,RNA-dependent RNA polymerase [Alphachrysovirus aspergilli]
CAX48751,Alphachrysovirus aspergilli,set:7b5b9f2013ea8664bb69836814a024ad70650fad,FN178513,,"Jamal,A., Bignell,E.M., Coutts,R.H., Coutts,R.H.A.",2010-07-15,A-56,Alphachrysovirus aspergilli,Alphachrysovirus,Chrysoviridae,dsRNA,953,GenBank,,,1,capsid protein,United Kingdom:London,United Kingdom,,,,2006-01-19,,,capsid protein [Alphachrysovirus aspergilli]
CAX48753,Alphachrysovirus aspergilli,set:c18731924d3eb10a0158bb6871faaff748fdcdf3,FN178514,,"Jamal,A., Bignell,E.M., Coutts,R.H.A.",2010-07-15,A-56,Alphachrysovirus aspergilli,Alphachrysovirus,Chrysoviridae,dsRNA,891,GenBank,,,1,hypothetical protein,United Kingdom:London,United Kingdom,,,,2006-01-19,,,hypothetical protein [Alphachrysovirus aspergilli]
CAX48755,Alphachrysovirus aspergilli,set:7b5b9f2013ea8664bb69836814a024ad70650fad,FN178515,,"Jamal,A., Bignell,E.M., Coutts,R.H., Coutts,R.H.A.",2010-07-15,A-56,Alphachrysovirus aspergilli,Alphachrysovirus,Chrysoviridae,dsRNA,847,GenBank,,,1,hypothetical protein,United Kingdom:London,United Kingdom,,,,2006-01-19,,,hypothetical protein [Alphachrysovirus aspergilli]
ADG21213,Verticillium dahliae chrysovirus 1,set:HM004067,HM004067,,"Cao,Y.F., Zhu,X.W., Xiang,Y., Li,D.Q., Yang,J.R., Mao,Q.Z., Chen,J.S.",2010-05-05,,Alphachrysovirus verticillii,Alphachrysovirus,Chrysoviridae,dsRNA,1108,GenBank,,1,1,RNA-dependent RNA polymerase,China,China,,Verticillium dahliae,,2010-02,,,RNA-dependent RNA polymerase [Verticillium dahliae chrysovirus 1]
ADG21214,Verticillium dahliae chrysovirus 1,set:HM004068,HM004068,,"Cao,Y.F., Zhu,X.W., Xiang,Y., Li,D.Q., Yang,J.R., Mao,Q.Z., Chen,J.S.",2010-05-05,,Alphachrysovirus verticillii,Alphachrysovirus,Chrysoviridae,dsRNA,1016,GenBank,,2,1,capsid protein,China,China,,Verticillium dahliae,,2010-02,,,capsid protein [Verticillium dahliae chrysovirus 1]
ADG21215,Verticillium dahliae chrysovirus 1,set:HM004069,HM004069,,"Cao,Y.F., Zhu,X.W., Xiang,Y., Li,D.Q., Yang,J.R., Mao,Q.Z., Chen,J.S.",2010-05-05,,Alphachrysovirus verticillii,Alphachrysovirus,Chrysoviridae,dsRNA,764,GenBank,,3,1,unknown,China,China,,Verticillium dahliae,,2010-02,,,unknown [Verticillium dahliae chrysovirus 1]
ADG21216,Verticillium dahliae chrysovirus 1,set:HM004070,HM004070,,"Cao,Y.F., Zhu,X.W., Xiang,Y., Li,D.Q., Yang,J.R., Mao,Q.Z., Chen,J.S.",2010-05-05,,Alphachrysovirus verticillii,Alphachrysovirus,Chrysoviridae,dsRNA,823,GenBank,,4,1,ovarian tumor protease,China,China,,Verticillium dahliae,,2010-02,,,ovarian tumor protease [Verticillium dahliae chrysovirus 1]
ADG27459,Cryphonectria nitschkei chrysovirus 1,set:aa68ce56d68f3cdb59de7cdb16e90813526e93d2,HM013825,,"Kim,J.M., Park,J.A., Park,S.M., Cha,B.J., Yang,M.S., Kim,D.H., Kim,J.-M., Park,J.-A., Park,S.-M., Cha,B.-J., Yang,M.-S., Kim,D.-H.",2010-05-05,,Alphachrysovirus cryphonectriae,Alphachrysovirus,Chrysoviridae,dsRNA,824,GenBank,,3,1,putative cysteine protease,South Korea,South Korea,,Cryphonectria nitschkei,,2001-01,,,putative cysteine protease [Cryphonectria nitschkei chrysovirus 1]
ADG27460,Cryphonectria nitschkei chrysovirus 1,set:aa68ce56d68f3cdb59de7cdb16e90813526e93d2,HM013826,,"Kim,J.M., Park,J.A., Park,S.M., Cha,B.J., Yang,M.S., Kim,D.H., Kim,J.-M., Park,J.-A., Park,S.-M., Cha,B.-J., Yang,M.-S., Kim,D.-H.",2010-05-05,,Alphachrysovirus cryphonectriae,Alphachrysovirus,Chrysoviridae,dsRNA,743,GenBank,,4,1,putative replication associated protein,South Korea,South Korea,,Cryphonectria nitschkei,,2001-01,,,putative replication associated protein [Cryphonectria nitschkei chrysovirus 1]
