Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AGA82740,Arbia virus,set:f160bda1cbba9161315c6b81d97f14f720a2e3b4,JX472402,,"Palacios,G., Savji,N., Travassos da Rosa,A., Desai,A., Sanchez-Seco,M.P., Guzman,H., Lipkin,W.I., Tesh,R.",2012-12-19,,Sandfly fever Naples phlebovirus,Phlebovirus,Phenuiviridae,ssRNA(+/-),255,GenBank,,S,1,nonstructural protein,Italy,Italy,,Phlebotomus perniciosus,,1980,,,"nonstructural protein, partial [Arbia virus]"
AGA82741,Salehabad virus,set:d862c0dfb0dfc7b3c5fd97570bb595d4ad186a24,JX472403,,"Palacios,G., Savji,N., Travassos da Rosa,A., Desai,A., Sanchez-Seco,M.P., Guzman,H., Lipkin,W.I., Tesh,R.",2012-12-19,,Phlebovirus salehabadense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2096,GenBank,,L,1,polymerase,Iran,Iran,,Phlebotomus,,1959,,,polymerase [Salehabad virus]
AGA82742,Salehabad virus,set:d862c0dfb0dfc7b3c5fd97570bb595d4ad186a24,JX472404,,"Palacios,G., Savji,N., Travassos da Rosa,A., Desai,A., Sanchez-Seco,M.P., Guzman,H., Lipkin,W.I., Tesh,R.",2012-12-19,,Phlebovirus salehabadense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1337,GenBank,,M,1,polyprotein,Iran,Iran,,Phlebotomus,,1959,,,polyprotein [Salehabad virus]
AGA82743,Salehabad virus,set:d862c0dfb0dfc7b3c5fd97570bb595d4ad186a24,JX472405,,"Palacios,G., Savji,N., Travassos da Rosa,A., Desai,A., Sanchez-Seco,M.P., Guzman,H., Lipkin,W.I., Tesh,R.",2012-12-19,,Phlebovirus salehabadense,Phlebovirus,Phenuiviridae,ssRNA(+/-),248,GenBank,,S,1,nucleoprotein,Iran,Iran,,Phlebotomus,,1959,,,nucleoprotein [Salehabad virus]
AGA82744,Salehabad virus,set:d862c0dfb0dfc7b3c5fd97570bb595d4ad186a24,JX472405,,"Palacios,G., Savji,N., Travassos da Rosa,A., Desai,A., Sanchez-Seco,M.P., Guzman,H., Lipkin,W.I., Tesh,R.",2012-12-19,,Phlebovirus salehabadense,Phlebovirus,Phenuiviridae,ssRNA(+/-),285,GenBank,,S,1,nonstructural protein,Iran,Iran,,Phlebotomus,,1959,,,"nonstructural protein, partial [Salehabad virus]"
AED98380,Salobo virus,set:HM627183,HM627183,,"Palacios,G., Savji,N., Sze,W., Tesh,R., Lipkin,W.",2012-05-03,,Phlebovirus saloboense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1361,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Salobo virus]
AED98381,Salobo virus,set:HM627184,HM627184,,"Palacios,G., Savji,N., Sze,W., Tesh,R., Lipkin,W.",2012-05-03,,Phlebovirus saloboense,Phlebovirus,Phenuiviridae,ssRNA(+/-),271,GenBank,,S,,nonstructural,,,,,,,,,nonstructural [Salobo virus]
AED98382,Salobo virus,set:HM627184,HM627184,,"Palacios,G., Savji,N., Sze,W., Tesh,R., Lipkin,W.",2012-05-03,,Phlebovirus saloboense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Salobo virus]
AED98383,Salobo virus,set:HM627185,HM627185,,"Palacios,G., Savji,N., Sze,W., Tesh,R., Lipkin,W.",2012-05-03,,Phlebovirus saloboense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2084,GenBank,,L,,polymerase,,,,,,,,,polymerase [Salobo virus]
AEL29641,Chagres virus,set:HM566146,HM566146,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus chagresense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1304,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Chagres virus]
AEL29642,Chagres virus,set:HM566147,HM566147,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus chagresense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2093,GenBank,,L,,polymerase,,,,,,,,,polymerase [Chagres virus]
AEL29643,Chagres virus,set:HM566148,HM566148,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus chagresense,Phlebovirus,Phenuiviridae,ssRNA(+/-),246,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Chagres virus]
AEL29644,Chagres virus,set:HM566148,HM566148,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus chagresense,Phlebovirus,Phenuiviridae,ssRNA(+/-),266,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Chagres virus]
AEL29649,Leticia virus,set:HM566152,HM566152,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus leticiaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2087,GenBank,,L,,polymerase,,,,,,,,,polymerase [Leticia virus]
AEL29650,Leticia virus,set:HM566153,HM566153,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus leticiaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Leticia virus]
AEL29651,Leticia virus,set:HM566153,HM566153,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus leticiaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),248,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Leticia virus]
AEL29652,Leticia virus,set:HM566154,HM566154,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus leticiaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1290,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Leticia virus]
AEL29653,Nile warbler virus,set:HM566158,HM566158,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus schmidti,Uukuvirus,Phenuiviridae,RNA,1006,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Nile warbler virus]
AEL29654,Nile warbler virus,set:HM566159,HM566159,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus schmidti,Uukuvirus,Phenuiviridae,RNA,2103,GenBank,,L,,polymerase,,,,,,,,,polymerase [Nile warbler virus]
AEL29655,Nile warbler virus,set:HM566160,HM566160,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus schmidti,Uukuvirus,Phenuiviridae,RNA,254,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Nile warbler virus]
AEL29656,Nile warbler virus,set:HM566160,HM566160,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus schmidti,Uukuvirus,Phenuiviridae,RNA,273,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Nile warbler virus]
AEL29657,Munguba virus,set:HM566164,HM566164,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus mungubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2090,GenBank,,L,,polymerase,,,,,,,,,polymerase [Munguba virus]
AEL29658,Munguba virus,set:HM566165,HM566165,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus mungubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1418,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Munguba virus]
AEL29659,Munguba virus,set:HM566166,HM566166,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus mungubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),246,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Munguba virus]
AEL29660,Munguba virus,set:HM566166,HM566166,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus mungubaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),269,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Munguba virus]
AEL29661,Sandfly fever Naples virus,set:d72ccd974054896d6d611b070d4d99372eff6098,HM566167,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus napoliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2087,GenBank,,L,,polymerase,,,,,,,,,polymerase [Sandfly fever Naples virus]
AEL29662,Sandfly fever Naples virus,set:d72ccd974054896d6d611b070d4d99372eff6098,HM566168,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus napoliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Sandfly fever Naples virus]
AEL29663,Sandfly fever Naples virus,set:d72ccd974054896d6d611b070d4d99372eff6098,HM566168,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus napoliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),248,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Sandfly fever Naples virus]
AEL29664,Sandfly fever Naples virus,set:d72ccd974054896d6d611b070d4d99372eff6098,HM566169,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus napoliense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1290,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Sandfly fever Naples virus]
AEL29669,Odrenisrou virus,set:HM566173,HM566173,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus odrenisrouense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1211,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Odrenisrou virus]
AEL29670,Odrenisrou virus,set:HM566174,HM566174,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus odrenisrouense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2094,GenBank,,L,,polymerase,,,,,,,,,polymerase [Odrenisrou virus]
AEL29671,Odrenisrou virus,set:HM566175,HM566175,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus odrenisrouense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Odrenisrou virus]
AEL29672,Odrenisrou virus,set:HM566175,HM566175,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus odrenisrouense,Phlebovirus,Phenuiviridae,ssRNA(+/-),266,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Odrenisrou virus]
AEL29677,Precarious point virus,set:HM566179,HM566179,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus macquariense,Uukuvirus,Phenuiviridae,RNA,1009,GenBank,,M,,glycoprotein,,,,,,,,,glycoprotein [Precarious point virus]
AEL29678,Precarious point virus,set:HM566180,HM566180,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus macquariense,Uukuvirus,Phenuiviridae,RNA,275,GenBank,,S,,nonstructural protein,,,,,,,,,nonstructural protein [Precarious point virus]
AEL29679,Precarious point virus,set:HM566180,HM566180,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus macquariense,Uukuvirus,Phenuiviridae,RNA,252,GenBank,,S,,nucleocapsid,,,,,,,,,nucleocapsid [Precarious point virus]
AEL29680,Precarious point virus,set:HM566181,HM566181,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus macquariense,Uukuvirus,Phenuiviridae,RNA,2103,GenBank,,L,,polymerase,,,,,,,,,polymerase [Precarious point virus]
AEL29685,Rio Claro virus,set:HM566185,HM566185,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus claroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2098,GenBank,,L,,polymerase,Venezuela,Venezuela,,Cricetinae,,,,,polymerase [Rio Claro virus]
AEL29686,Rio Claro virus,set:HM566186,HM566186,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus claroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1339,GenBank,,M,,glycoprotein,Venezuela,Venezuela,,Cricetinae,,,,,glycoprotein [Rio Claro virus]
AEL29687,Rio Claro virus,set:HM566187,HM566187,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus claroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),276,GenBank,,S,,nonstructural protein,Venezuela,Venezuela,,Cricetinae,,,,,nonstructural protein [Rio Claro virus]
AEL29688,Rio Claro virus,set:HM566187,HM566187,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Phlebovirus claroense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,,nucleocapsid,Venezuela,Venezuela,,Cricetinae,,,,,nucleocapsid [Rio Claro virus]
AEL29693,Zaliv Terpeniya virus,set:HM566191,HM566191,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus tyulenyense,Uukuvirus,Phenuiviridae,RNA,2103,GenBank,,L,,polymerase,Russia,Russia,,Ixodoidea,,,,,polymerase [Zaliv Terpeniya virus]
AEL29694,Zaliv Terpeniya virus,set:HM566192,HM566192,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus tyulenyense,Uukuvirus,Phenuiviridae,RNA,254,GenBank,,S,,nucleocapsid,Russia,Russia,,Ixodoidea,,,,,nucleocapsid [Zaliv Terpeniya virus]
AEL29695,Zaliv Terpeniya virus,set:HM566192,HM566192,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus tyulenyense,Uukuvirus,Phenuiviridae,RNA,273,GenBank,,S,,nonstructural protein,Russia,Russia,,Ixodoidea,,,,,nonstructural protein [Zaliv Terpeniya virus]
AEL29696,Zaliv Terpeniya virus,set:HM566193,HM566193,,"Palacios,G., Savji,N., Sze,W., Hutchinson,S., Tesh,R., Travassos da Rosa,A., Lipkin,W.",2012-05-03,,Uukuvirus tyulenyense,Uukuvirus,Phenuiviridae,RNA,1008,GenBank,,M,,glycoprotein,Russia,Russia,,Ixodoidea,,,,,glycoprotein [Zaliv Terpeniya virus]
AEJ38173,Gouleako virus,set:e120476c261789f34a6ffcf653d3e012f6448c51,HQ541736,,"Marklewitz,M., Handrick,S., Grasse,W., Kurth,A., Lukashev,A., Drosten,C., Ellerbrok,H., Leendertz,F.H., Pauli,G., Junglen,S.",2011-07-10,,Goukovirus gouleakoense,Goukovirus,Phenuiviridae,ssRNA(-),261,GenBank,,S,1,nucleocapsid,Cote d'Ivoire,Cote d'Ivoire,,Culex,,2004,,,nucleocapsid [Gouleako virus]
AEJ38174,Gouleako virus,set:e120476c261789f34a6ffcf653d3e012f6448c51,HQ541737,,"Marklewitz,M., Handrick,S., Grasse,W., Kurth,A., Lukashev,A., Drosten,C., Ellerbrok,H., Leendertz,F.H., Pauli,G., Junglen,S.",2011-07-10,,Goukovirus gouleakoense,Goukovirus,Phenuiviridae,ssRNA(-),968,GenBank,,M,1,glycoprotein precursor,Cote d'Ivoire,Cote d'Ivoire,,Culex,,2004,,,glycoprotein precursor [Gouleako virus]
AEJ38175,Gouleako virus,set:e120476c261789f34a6ffcf653d3e012f6448c51,HQ541738,,"Marklewitz,M., Handrick,S., Grasse,W., Kurth,A., Lukashev,A., Drosten,C., Ellerbrok,H., Leendertz,F.H., Pauli,G., Junglen,S.",2011-07-10,,Goukovirus gouleakoense,Goukovirus,Phenuiviridae,ssRNA(-),2071,GenBank,,L,1,RNA-dependent RNA polymerase,Cote d'Ivoire,Cote d'Ivoire,,Culex,,2004,,,RNA-dependent RNA polymerase [Gouleako virus]
AEB70968,Aguacate virus,set:01b4ba3fcc3665611a33d6534c84590eeb1fcdc8,HM566137,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus aguacateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1320,GenBank,,M,1,glycoprotein,,,,Lutzomyia,,,,,glycoprotein [Aguacate virus]
AEB70969,Aguacate virus,set:01b4ba3fcc3665611a33d6534c84590eeb1fcdc8,HM566138,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus aguacateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,polymerase,,,,Lutzomyia,,,,,polymerase [Aguacate virus]
AEB70970,Aguacate virus,set:01b4ba3fcc3665611a33d6534c84590eeb1fcdc8,HM566139,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus aguacateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),276,GenBank,,S,1,nonstructural protein,,,,Lutzomyia,,,,,nonstructural protein [Aguacate virus]
AEB70971,Aguacate virus,set:01b4ba3fcc3665611a33d6534c84590eeb1fcdc8,HM566139,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus aguacateense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,1,nucleocapsid,,,,Lutzomyia,,,,,nucleocapsid [Aguacate virus]
AEB70976,Durania virus,set:c8cee54811f15b3370f2957d997f0cbea57406c4,HM566155,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus duraniaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,polymerase,,,,Lutzomyia,,,,,polymerase [Durania virus]
AEB70977,Durania virus,set:c8cee54811f15b3370f2957d997f0cbea57406c4,HM566156,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus duraniaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,1,nucleocapsid,,,,Lutzomyia,,,,,nucleocapsid [Durania virus]
AEB70978,Durania virus,set:c8cee54811f15b3370f2957d997f0cbea57406c4,HM566156,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus duraniaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),276,GenBank,,S,1,nonstructural protein,,,,Lutzomyia,,,,,nonstructural protein [Durania virus]
AEB70979,Durania virus,set:c8cee54811f15b3370f2957d997f0cbea57406c4,HM566157,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus duraniaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1320,GenBank,,M,1,glycoprotein,,,,Lutzomyia,,,,,glycoprotein [Durania virus]
AEB70980,Ixcanal virus,set:dc22e1bf08994690fc5ef68de4d70607e7b6c5ac,HM566161,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus ixcanalense,Phlebovirus,Phenuiviridae,ssRNA(+/-),245,GenBank,,S,1,nucleocapsid,,,,Lutzomyia,,,,,nucleocapsid [Ixcanal virus]
AEB70981,Ixcanal virus,set:dc22e1bf08994690fc5ef68de4d70607e7b6c5ac,HM566161,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus ixcanalense,Phlebovirus,Phenuiviridae,ssRNA(+/-),276,GenBank,,S,1,nonstructural protein,,,,Lutzomyia,,,,,nonstructural protein [Ixcanal virus]
AEB70982,Ixcanal virus,set:ecb8e71ab2d6ca87f5097e4f05bb4e7b379df37f,HM566162,,"Palacios,G., da Rosa,A.T., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Travassos da Rosa,A., Lipkin,W.",2011-04-20,,Phlebovirus ixcanalense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2085,GenBank,,L,1,polymerase,,,,Lutzomyia,,,,,polymerase [Ixcanal virus]
AEB70983,Ixcanal virus,set:dc22e1bf08994690fc5ef68de4d70607e7b6c5ac,HM566163,,"Palacios,G., Travassos da Rosa,A., Savji,N., Sze,W., Wick,I., Guzman,H., Hutchison,S., Tesh,R., Lipkin,W.I., Hutchinson,S., Lipkin,W.",2011-04-20,,Phlebovirus ixcanalense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1309,GenBank,,M,1,glycoprotein,,,,Lutzomyia,,,,,glycoprotein [Ixcanal virus]
AEB97382,sandfly fever Sicilian virus,set:c97a3c9d092edd69cc831f9dfff63eb4b331fe72,GQ847511,,"Carhan,A., Uyar,Y., Ozkaya,E., Ertek,M., Dobler,G., Dilcher,M., Wang,Y., Spiegel,M., Hufert,F., Weidmann,M.",2011-04-20,,Phlebovirus siciliaense,Phlebovirus,Phenuiviridae,ssRNA(+/-),246,GenBank,,S,1,nucleocapsid,Turkey,Turkey,,Homo sapiens,blood,2008-08,,,nucleocapsid [sandfly fever Sicilian virus]
AEA29965,Jacunda virus,set:HM466934,HM466934,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I., Bussetti,A.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),2088,GenBank,,L,1,polymerase,Brazil,Brazil,,Rodentia,,1984,,,polymerase [Jacunda virus]
AEA29966,Jacunda virus,set:HM466935,HM466935,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I., Bussetti,A.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1320,GenBank,,M,1,glycoprotein,Brazil,Brazil,,Rodentia,,1984,,,glycoprotein [Jacunda virus]
AEA29967,Jacunda virus,set:HM466936,HM466936,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I., Bussetti,A.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),244,GenBank,,S,1,nucleocapsid,Brazil,Brazil,,Rodentia,,1984,,,nucleocapsid [Jacunda virus]
AEA29968,Jacunda virus,set:HM466936,HM466936,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I., Bussetti,A.",2011-04-02,,Phlebovirus candiruense,Phlebovirus,Phenuiviridae,ssRNA(+/-),280,GenBank,,S,1,nonstructural protein,Brazil,Brazil,,Rodentia,,1984,,,nonstructural protein [Jacunda virus]
AEA30042,Alenquer virus,set:HM119402,HM119402,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus alenquerense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1338,GenBank,,M,1,polyprotein,Brazil,Brazil,,Homo sapiens,,1976,,,polyprotein [Alenquer virus]
AEA30043,Maldonado virus,set:a3e509823bb37746c70c49a298420d9f15f49156,HM119414,,"Palacios,G., Tesh,R., Travassos da Rosa,A., Savji,N., Sze,W., Jain,K., Serge,R., Guzman,H., Guevara,C., Nunes,M.R., Nunes-Neto,J.P., Kochel,T., Hutchison,S., Vasconcelos,P.F., Lipkin,W.I.",2011-04-02,,Phlebovirus maldonadoense,Phlebovirus,Phenuiviridae,ssRNA(+/-),1319,GenBank,,M,1,polyprotein,Peru,Peru,,Homo sapiens,,2004,,,polyprotein [Maldonado virus]
