Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
ABF51194,rhinovirus A59,set:DQ473500,DQ473500,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2158,GenBank,59,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A59]
ABF51195,rhinovirus A34,set:DQ473501,DQ473501,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2153,GenBank,34,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A34]
ABF51196,rhinovirus A76,set:DQ473502,DQ473502,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2155,GenBank,76,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A76]
ABF51197,rhinovirus A7,set:DQ473503,DQ473503,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2162,GenBank,7,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A7]
ABF51198,rhinovirus A88,set:DQ473504,DQ473504,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2160,GenBank,88,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A88]
ABF51199,rhinovirus A36,set:DQ473505,DQ473505,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2161,GenBank,36,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A36]
ABF51200,rhinovirus A46,set:DQ473506,DQ473506,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2164,GenBank,46,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A46]
ABF51201,rhinovirus A53,set:DQ473507,DQ473507,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2162,GenBank,53,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A53]
ABF51202,rhinovirus A28,set:DQ473508,DQ473508,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2161,GenBank,28,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A28]
ABF51203,rhinovirus A82,set:DQ473509,DQ473509,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2155,GenBank,,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A82]
ABF51204,rhinovirus A75,set:DQ473510,DQ473510,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2158,GenBank,75,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A75]
ABF51205,rhinovirus A55,set:DQ473511,DQ473511,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2155,GenBank,55,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A55]
ABF51206,rhinovirus A30,set:DQ473512,DQ473512,,"Kistler,A.L., Webster,D.R., Rouskin,S., Magrini,V., Credle,J.J., Schnurr,D.P., Boushey,H.A., Mardis,E.R., Li,H., DeRisi,J.L., Webster,D., Reich,S., Credle,J., Schnurr,D., Boushey,H., Mardis,E., Ganem,D., DeRisi,J.",2007-05-07,,Rhinovirus A,Enterovirus,Picornaviridae,ssRNA(+),2149,GenBank,30,,1,polyprotein,USA,USA,,,,,,,polyprotein [rhinovirus A30]
ABP68884,cardiovirus D1,set:EF165067,EF165067,,"Jones,M.S., Lukashov,V.V., Ganac,R.D., Schnurr,D.P., Jones,M.S. Jr.",2007-04-25,,Cardiovirus D,Cardiovirus,Picornaviridae,ssRNA(+),2296,GenBank,,,1,viral polyprotein,USA,USA,,,,,,,viral polyprotein [cardiovirus D1]
ABP57198,Brevicoryne brassicae virus - UK,set:EF517277,EF517277,,"Ryabov,E.V., Ryabov,E.",2007-04-22,,Iflavirus brebrassicae,Iflavirus,Iflaviridae,ssRNA(+),2983,GenBank,,,1,polyprotein,United Kingdom: Warwick,United Kingdom,,Brevicoryne brassicae,,,,,polyprotein [Brevicoryne brassicae virus - UK]
ABO76708,rhinovirus C3,set:EF186077,EF186077,,"McErlean,P., Shackelton,L.A., Lambert,S.B., Nissen,M.D., Sloots,T.P., Mackay,I.M., Wang,C.Y.T.",2007-04-07,,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2143,GenBank,,,1,polyprotein,Australia,Australia,,,oronasopharynx,,,,polyprotein [rhinovirus C3]
ABK88241,enterovirus D94,set:DQ916376,DQ916376,,"Smura,T.P., Junttila,N., Blomqvist,S., Norder,H., Kaijalainen,S., Paananen,A., Magnius,L.O., Hovi,T., Roivainen,M., Smura,T.",2007-03-04,E210,Enterovirus D,Enterovirus,Picornaviridae,ssRNA(+),2190,GenBank,,,1,polyprotein,Egypt,Egypt,,,,,,,polyprotein [enterovirus D94]
ABN13120,Israeli acute paralysis virus,set:EF219380,EF219380,,"Maori,E., Lavi,S., Mozes-Koch,R., Gantman,Y., Peretz,Y., Edelbaum,O., Tanne,E., Sela,I.",2007-02-11,,Aparavirus israelense,Aparavirus,Dicistroviridae,ssRNA(+),908,GenBank,,,1,structural polyprotein,,,,,,,,,structural polyprotein [Israeli acute paralysis virus]
ABD38934,Tomato torrado virus,set:707bb3fcbed69551ae2b5a51dbe0ca08908ff545,DQ388879,,"Van den Heuvel,J.F.J.M., Maris,P.C., Verbeek,M., Dullemans,A.M., Van der Vlugt,R.A.A., van den Heuvel,J.F., van der Vlugt,R.A.",2006-12-31,PRI-ToTV0301,Torradovirus lycopersici,Torradovirus,Secoviridae,ssRNA(+),2158,GenBank,,RNA1,1,polyprotein,Spain,Spain,,,,2003,,,polyprotein [Tomato torrado virus]
ABD38935,Tomato torrado virus,set:707bb3fcbed69551ae2b5a51dbe0ca08908ff545,DQ388880,,"Van den Heuvel,J.F.J.M., Maris,P.C., Verbeek,M., Dullemans,A.M., Van der Vlugt,R.A.A., van den Heuvel,J.F., van der Vlugt,R.A.",2006-12-31,PRI-ToTV0301,Torradovirus lycopersici,Torradovirus,Secoviridae,ssRNA(+),187,GenBank,,RNA2,1,Orf1,Spain,Spain,,,,2003,,,Orf1 [Tomato torrado virus]
ABD38936,Tomato torrado virus,set:707bb3fcbed69551ae2b5a51dbe0ca08908ff545,DQ388880,,"Van den Heuvel,J.F.J.M., Maris,P.C., Verbeek,M., Dullemans,A.M., Van der Vlugt,R.A.A., van den Heuvel,J.F., van der Vlugt,R.A.",2006-12-31,PRI-ToTV0301,Torradovirus lycopersici,Torradovirus,Secoviridae,ssRNA(+),1198,GenBank,,RNA2,1,polyprotein,Spain,Spain,,,,2003,,,polyprotein [Tomato torrado virus]
ABK29455,rhinovirus C7,set:DQ875932,DQ875932,,"Lamson,D., Renwick,N., Kapoor,V., Liu,Z., Palacios,G., Ju,J., Dean,A., St George,K., Briese,T., Lipkin,W.I., Zhai,J.",2006-11-04,1078,Rhinovirus C,Enterovirus,Picornaviridae,ssRNA(+),2139,GenBank,,,1,polyprotein,USA: New York,USA,NY,,oronasopharynx,,,,polyprotein [rhinovirus C7]
AAX47033,enterovirus B79,set:AY843297,AY843297,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2194,GenBank,,,1,polyprotein,,USA,,,,,,,polyprotein [enterovirus B79]
AAX47034,Enterovirus B80,set:AY843298,AY843298,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2194,GenBank,,,1,polyprotein,,USA,,,,,,,polyprotein [Enterovirus B80]
AAX47035,Enterovirus B81,set:AY843299,AY843299,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2191,GenBank,,,1,polyprotein,,USA,,,,,,,polyprotein [Enterovirus B81]
AAX47036,Enterovirus B82,set:AY843300,AY843300,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2195,GenBank,,,1,polyprotein,,USA,,,,,,,polyprotein [Enterovirus B82]
AAX47037,Enterovirus B83,set:AY843301,AY843301,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2183,GenBank,,,1,polyprotein,,USA,,,,,,,polyprotein [Enterovirus B83]
AAX47039,Enterovirus B85,set:AY843303,AY843303,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2192,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus B85]
AAX47040,Enterovirus B86,set:AY843304,AY843304,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2185,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus B86]
AAX47041,Enterovirus B87,set:AY843305,AY843305,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2192,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus B87]
AAX47042,Enterovirus B88,set:AY843306,AY843306,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2195,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus B88]
AAX47043,Enterovirus B97,set:AY843307,AY843307,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2189,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus B97]
AAX47044,Enterovirus B101,set:AY843308,AY843308,,"Oberste,M.S., Maher,K., Nix,W.A., Michele,S.M., Uddin,M., Schnurr,D., al-Busaidy,S., Akoua-Koffi,C., Pallansch,M.A., Neill,S., Maurice,C.",2006-10-12,,Enterovirus B,Enterovirus,Picornaviridae,ssRNA(+),2200,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus B101]
ABC41566,Human parechovirus 4,set:DQ315670,DQ315670,,"Benschop,K.S.M., Schinkel,J., Luken,M.E., van den Broek,P.J.M., Beersma,M.F.C., Menelik,N., van Eijk,H.W.M., Zaaijer,H.L., VandenBroucke-Grauls,C.M.J.E., Beld,M.G.H.M., Wolthers,K.C.",2006-10-08,K251176-02,Parechovirus A,Parechovirus,Picornaviridae,ssRNA(+),2183,GenBank,4,,1,polyprotein,Netherlands,Netherlands,,,,,,,polyprotein [Human parechovirus 4]
ABB22725,avihepatovirus A1,set:DQ226541,DQ226541,,"Kim,M.C., Kwon,Y.K., Joh,S.J., Lindberg,A.M., Kwon,J.H., Kim,J.H., Kim,S.J.",2006-09-30,,Avihepatovirus A,Avihepatovirus,Picornaviridae,ssRNA(+),2249,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [avihepatovirus A1]
AAY98785,Ehime virus,set:DQ058829,DQ058829,,"Hansman,G.S., Takeda,N., Oka,T., Oseto,M., Hedlund,K.O., Katayama,K.",2006-07-31,Ehime1107,Sapporo virus,Sapovirus,Caliciviridae,ssRNA(+),2271,GenBank,,,1,polyprotein,Japan: Ehime,Japan,,,,,,,polyprotein [Ehime virus]
AAZ09450,Ehime virus,set:DQ058829,DQ058829,,"Hansman,G.S., Takeda,N., Oka,T., Oseto,M., Hedlund,K.O., Katayama,K.",2006-07-31,Ehime1107,Sapporo virus,Sapovirus,Caliciviridae,ssRNA(+),167,GenBank,,,1,ORF2,Japan: Ehime,Japan,,,,,,,ORF2 [Ehime virus]
AAZ09451,Ehime virus,set:DQ058829,DQ058829,,"Hansman,G.S., Takeda,N., Oka,T., Oseto,M., Hedlund,K.O., Katayama,K.",2006-07-31,Ehime1107,Sapporo virus,Sapovirus,Caliciviridae,ssRNA(+),161,GenBank,,,1,ORF3,Japan: Ehime,Japan,,,,,,,ORF3 [Ehime virus]
ABG23522,senecavirus A1,set:DQ641257,DQ641257,,"Hales,L.M., Knowles,N.J., Reddy,P.S., Xu,L., Hay,C., Hallenbeck,P.L.",2006-06-19,SVV-001,Senecavirus A,Senecavirus,Picornaviridae,ssRNA(+),2181,GenBank,,,1,polyprotein,USA,USA,,,,,,,polyprotein [senecavirus A1]
ABF74751,Foot-and-mouth disease virus Asia 1,set:DQ533483,DQ533483,,"Xin,A., Li,H., Li,L., Liao,D., Yang,Y., Zhang,N., Chen,B., Xin,A.G., Li,H.C., Yang,Y.Q., Zhu,J.B., Chen,B.S., Zhang,N.Z.",2006-06-06,,Foot-and-mouth disease virus,Aphthovirus,Picornaviridae,ssRNA(+),2329,GenBank,FMDV-Asia 1,,1,polyprotein,China,China,,,,1958,,,polyprotein [Foot-and-mouth disease virus Asia 1]
ABC71319,Black raspberry necrosis virus,set:9b7e450af62607d09eb1380348e2f144a832f1c0,DQ344639,,"Halgren,A., Tzanetakis,I.E., Martin,R.R., Halgren,A.B.",2006-05-25,BRDaV-1,Sadwavirus rubi,Sadwavirus,Secoviridae,ssRNA(+),2163,GenBank,,RNA1,1,polyprotein,USA,USA,,,,,,,polyprotein [Black raspberry necrosis virus]
ABC71320,Black raspberry necrosis virus,set:9b7e450af62607d09eb1380348e2f144a832f1c0,DQ344640,,"Halgren,A., Tzanetakis,I.E., Martin,R.R., Halgren,A.B.",2006-05-25,BRDaV-1,Sadwavirus rubi,Sadwavirus,Secoviridae,ssRNA(+),1733,GenBank,,RNA2,1,polyprotein,USA,USA,,,,,,,polyprotein [Black raspberry necrosis virus]
ABC55703,Homalodisca coagulata virus 1,set:DQ288865,DQ288865,,"Hunnicutt,L.E., Hunter,W.B., Cave,R.D., Powell,C.A., Mozoruk,J.J.",2006-05-03,,Triatovirus hocoagulatae,Triatovirus,Dicistroviridae,ssRNA(+),1795,GenBank,,,1,nonstructural protein precursor,,,,Homalodisca vitripennis,,,,,nonstructural protein precursor [Homalodisca coagulata virus 1]
ABC55704,Homalodisca coagulata virus 1,set:DQ288865,DQ288865,,"Hunnicutt,L.E., Hunter,W.B., Cave,R.D., Powell,C.A., Mozoruk,J.J.",2006-05-03,,Triatovirus hocoagulatae,Triatovirus,Dicistroviridae,ssRNA(+),916,GenBank,,,1,capsid protein precursor,,,,Homalodisca vitripennis,,,,,"capsid protein precursor, partial [Homalodisca coagulata virus 1]"
AAY60849,Newbury agent 1,set:DQ013304,DQ013304,,"Oliver,S.L., Asobayire,E., Dastjerdi,A.M., Bridger,J.C., Asobayire,E.E.",2006-03-06,,Newbury 1 virus,Nebovirus,Caliciviridae,ssRNA(+),2210,GenBank,,,1,polyprotein,United Kingdom,United Kingdom,,Bos taurus,,,,,polyprotein [Newbury agent 1]
AAY60850,Newbury agent 1,set:DQ013304,DQ013304,,"Oliver,S.L., Asobayire,E., Dastjerdi,A.M., Bridger,J.C., Asobayire,E.E.",2006-03-06,,Newbury 1 virus,Nebovirus,Caliciviridae,ssRNA(+),225,GenBank,,,1,ORF2,United Kingdom,United Kingdom,,Bos taurus,,,,,ORF2 [Newbury agent 1]
BAE79742,Rhizosolenia setigera RNA virus 01,set:AB243297,AB243297,,"Shirai,Y., Takao,Y., Tomaru,Y., Mizumoto,H., Nagasaki,K.",2006-02-18,RsRNAV06,Rhizosolenia setigera RNA virus 01,Bacillarnavirus,Marnaviridae,ssRNA(+),1605,GenBank,,,,polyprotein,Japan,Japan,,,,,,,polyprotein [Rhizosolenia setigera RNA virus 01]
BAE79743,Rhizosolenia setigera RNA virus 01,set:AB243297,AB243297,,"Shirai,Y., Takao,Y., Tomaru,Y., Mizumoto,H., Nagasaki,K.",2006-02-18,RsRNAV06,Rhizosolenia setigera RNA virus 01,Bacillarnavirus,Marnaviridae,ssRNA(+),960,GenBank,,,,capsid proteins,Japan,Japan,,,,,,,capsid proteins [Rhizosolenia setigera RNA virus 01]
AAZ73344,enterovirus F1,set:DQ092770,DQ092770,,"Zell,R., Krumbholz,A., Dauber,M., Hoey,E., Wutzler,P.",2006-01-29,,Enterovirus F,Enterovirus,Picornaviridae,ssRNA(+),2167,GenBank,2,,1,polyprotein,,,,,,,,,polyprotein [enterovirus F1]
AAZ73366,enterovirus E2,set:DQ092792,DQ092792,,"Zell,R., Krumbholz,A., Dauber,M., Hoey,E., Wutzler,P.",2006-01-29,,Enterovirus E,Enterovirus,Picornaviridae,ssRNA(+),2174,GenBank,,,1,polyprotein,USA,USA,,,,,,,polyprotein [enterovirus E2]
AAZ73368,enterovirus F3,set:DQ092794,DQ092794,,"Zell,R., Krumbholz,A., Dauber,M., Hoey,E., Wutzler,P.",2006-01-29,,Enterovirus F,Enterovirus,Picornaviridae,ssRNA(+),2166,GenBank,,,1,polyprotein,USA,USA,,,,,,,polyprotein [enterovirus F3]
AAZ73369,enterovirus F2,set:DQ092795,DQ092795,,"Zell,R., Krumbholz,A., Dauber,M., Hoey,E., Wutzler,P.",2006-01-29,,Enterovirus F,Enterovirus,Picornaviridae,ssRNA(+),2166,GenBank,,,1,polyprotein,USA,USA,,,,,,,polyprotein [enterovirus F2]
ABC68389,Nongkhai virus,set:AY646856,AY646856,,"Guntapong,R., Hansman,G.S., Oka,T., Ogawa,S., Kageyama,T., Pongsuwanna,Y., Katayama,K., Natori,K., Tanaka,K., Nagata,N., Ushijima,H., Takeda,N., Oseto,M., Hedlund,K.O.",2006-01-17,,Sapporo virus,Sapovirus,Caliciviridae,ssRNA(+),155,GenBank,,,3,ORF3,,Thailand,,,,,,,ORF3 [Nongkhai virus]
ABC68390,Nongkhai virus,set:AY646856,AY646856,,"Guntapong,R., Hansman,G.S., Oka,T., Ogawa,S., Kageyama,T., Pongsuwanna,Y., Katayama,K., Natori,K., Tanaka,K., Nagata,N., Ushijima,H., Takeda,N., Oseto,M., Hedlund,K.O.",2006-01-17,,Sapporo virus,Sapovirus,Caliciviridae,ssRNA(+),166,GenBank,,,3,ORF2,,Thailand,,,,,,,ORF2 [Nongkhai virus]
ABB76805,Equine rhinitis A virus,set:DQ272578,DQ272578,,"Aminev,A., Palmenberg,A.",2005-11-18,,Equine rhinitis A virus,Aphthovirus,Picornaviridae,ssRNA(+),2248,GenBank,,,,polyprotein,,,,Equus caballus,,,,,polyprotein [Equine rhinitis A virus]
BAE47143,Aurantiochytrium single-stranded RNA virus 01,set:AB193726,AB193726,,"Takao,Y., Nagasaki,K., Mise,K., Okuno,T., Honda,D.",2005-10-29,,Aurantiochytrium single-stranded RNA virus 01,Labyrnavirus,Marnaviridae,ssRNA(+),1537,GenBank,,,2,polyprotein,"Japan:Hyogo,Kobe, Kobe Harbor",Japan,,,,,,,polyprotein [Aurantiochytrium single-stranded RNA virus 01]
BAD99001,Gentian mosaic virus,set:ffacb29637d29af2504177cbcfef1c82ff475dd8,AB084452,,"Kobayashi,Y.O., Kobayashi,A., Hagiwara,K., Uga,H., Mikoshiba,Y., Naito,T., Honda,Y., Omura,T.",2005-05-26,N-1,Fabavirus gentianae,Fabavirus,Secoviridae,ssRNA(+),1853,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Gentian mosaic virus]
BAD99002,Gentian mosaic virus,set:ffacb29637d29af2504177cbcfef1c82ff475dd8,AB084453,,"Kobayashi,Y.O., Kobayashi,A., Hagiwara,K., Uga,H., Mikoshiba,Y., Naito,T., Honda,Y., Omura,T.",2005-05-26,N-1,Fabavirus gentianae,Fabavirus,Secoviridae,ssRNA(+),1020,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Gentian mosaic virus]
AAW63128,Strawberry latent ringspot virus,set:AY860978,AY860978,,"Tzanetakis,I.E., Postman,J.D., Gergerich,R.C., Martin,R.R.",2005-01-29,NCGR MEN 454.001,Stralarivirus fragariae,Stralarivirus,Secoviridae,ssRNA(+),2227,GenBank,,RNA1,1,250 kDa polyprotein,,,,,,,,,250 kDa polyprotein [Strawberry latent ringspot virus]
AAW63129,Strawberry latent ringspot virus,set:AY860979,AY860979,,"Tzanetakis,I.E., Keller,K.E., Martin,R.R., Postman,J.D., Gergerich,R.C.",2005-01-29,NCGR MEN 454.001,Stralarivirus fragariae,Stralarivirus,Secoviridae,ssRNA(+),989,GenBank,,RNA2,2,109 kDa polyprotein,,,,,,,,,109 kDa polyprotein [Strawberry latent ringspot virus]
AAW30682,Enterovirus A76,set:AY697458,AY697458,,"Oberste,M.S., Maher,K., Michele,S.M., Belliot,G., Uddin,M., Pallansch,M.A.",2005-01-26,,Enterovirus A,Enterovirus,Picornaviridae,ssRNA(+),2198,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus A76]
AAW30683,Enterovirus A89,set:AY697459,AY697459,,"Oberste,M.S., Maher,K., Michele,S.M., Belliot,G., Uddin,M., Pallansch,M.A.",2005-01-26,,Enterovirus A,Enterovirus,Picornaviridae,ssRNA(+),2195,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus A89]
AAW30684,Enterovirus A90,set:AY697460,AY697460,,"Oberste,M.S., Maher,K., Michele,S.M., Belliot,G., Uddin,M., Pallansch,M.A.",2005-01-26,,Enterovirus A,Enterovirus,Picornaviridae,ssRNA(+),2193,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus A90]
AAW30685,Enterovirus A91,set:AY697461,AY697461,,"Oberste,M.S., Maher,K., Michele,S.M., Belliot,G., Uddin,M., Pallansch,M.A.",2005-01-26,,Enterovirus A,Enterovirus,Picornaviridae,ssRNA(+),2195,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Enterovirus A91]
AAV69575,Nongkhai virus,set:AY646856,AY646856,,"Guntapong,R., Hansman,G.S., Oka,T., Ogawa,S., Kageyama,T., Pongsuwanna,Y., Katayama,K., Natori,K., Tanaka,K., Nagata,N., Ushijima,H., Takeda,N., Oseto,M., Hedlund,K.O.",2005-01-07,,Sapporo virus,Sapovirus,Caliciviridae,ssRNA(+),2301,GenBank,,,3,ORF1,,Thailand,,,,,,,ORF1 [Nongkhai virus]
AAV64179,Israeli acute paralysis virus,set:EF219380,EF219380,,"Maori,E., Lavi,S., Mozes-Koch,R., Gantman,Y., Peretz,Y., Edelbaum,O., Tanne,E., Sela,I.",2004-11-20,,Aparavirus israelense,Aparavirus,Dicistroviridae,ssRNA(+),1900,GenBank,,,1,polymerase polyprotein,,,,,,,,,polymerase polyprotein [Israeli acute paralysis virus]
