Accession,Organism_Name,Assembly,Nucleotide,SRA_Accession,Submitters,Release_Date,Isolate,Species,Genus,Family,Molecule_type,Length,GenBank_RefSeq,Genotype,Segment,Publications,Protein,Geo_Location,Country,USA,Host,Tissue_Specimen_Source,Collection_Date,BioSample,BioProject,GenBank_Title
AAG42817,Cucumber fruit mottle mosaic virus,set:AF321057,AF321057,,"Wang,Y., Antignus,Y., Lavi,N., Pearlsman,M., Lachman,O., Gal-On,A.",2000-12-28,,Cucumber fruit mottle mosaic virus,Tobamovirus,Virgaviridae,ssRNA(+),162,GenBank,,,,coat protein,,,,,,,,,coat protein [Cucumber fruit mottle mosaic virus]
CAC08526,Pelargonium zonate spot virus,set:ecdb787974b3f998a82f4de4dd363974227ffd9d,AJ272327,,"Finetti-Sialer,M., Gallitelli,D., Finetti,M.M.",2000-09-16,,Pelargonium zonate spot virus,Anulavirus,Bromoviridae,ssRNA(+),962,GenBank,,,1,unnamed protein product,Italy:Apulia,Italy,,Solanum lycopersicum,,,,,unnamed protein product [Pelargonium zonate spot virus]
CAC08527,Pelargonium zonate spot virus,set:ecdb787974b3f998a82f4de4dd363974227ffd9d,AJ272328,,"Finetti-Sialer,M., Gallitelli,D., Finetti,M.M.",2000-09-16,,Pelargonium zonate spot virus,Anulavirus,Bromoviridae,ssRNA(+),687,GenBank,,,1,putative 2a protein,Italy:Apulia,Italy,,Solanum lycopersicum,,,,,putative 2a protein [Pelargonium zonate spot virus]
CAC08528,Pelargonium zonate spot virus,set:ecdb787974b3f998a82f4de4dd363974227ffd9d,AJ272329,,"Finetti-Sialer,M., Gallitelli,D., Finetti,M.M.",2000-09-16,,Pelargonium zonate spot virus,Anulavirus,Bromoviridae,ssRNA(+),309,GenBank,,,1,putative movement protein,Italy:Apulia,Italy,,Solanum lycopersicum,,,,,putative movement protein [Pelargonium zonate spot virus]
CAC08529,Pelargonium zonate spot virus,set:ecdb787974b3f998a82f4de4dd363974227ffd9d,AJ272329,,"Finetti-Sialer,M., Gallitelli,D., Finetti,M.M.",2000-09-16,,Pelargonium zonate spot virus,Anulavirus,Bromoviridae,ssRNA(+),208,GenBank,,,1,coat protein,Italy:Apulia,Italy,,Solanum lycopersicum,,,,,coat protein [Pelargonium zonate spot virus]
CAB91101,Potato mop-top virus,set:fad8db432ea1efbd986acc9bb3a5ab783509a094,AJ277556,,"Savenkov,E.I., Sandgren,M., Germundsson,A.",2000-05-11,"Swedish, (Sw)",Potato mop-top virus,Pomovirus,Virgaviridae,ssRNA(+),463,GenBank,,,,triple-gene-block protein 1,Sweden:Halland,Sweden,,Solanum tuberosum,,,,,triple-gene-block protein 1 [Potato mop-top virus]
CAB91102,Potato mop-top virus,set:fad8db432ea1efbd986acc9bb3a5ab783509a094,AJ277556,,"Savenkov,E.I., Sandgren,M., Germundsson,A.",2000-05-11,"Swedish, (Sw)",Potato mop-top virus,Pomovirus,Virgaviridae,ssRNA(+),119,GenBank,,,,triple-gene-block protein 2,Sweden:Halland,Sweden,,Solanum tuberosum,,,,,triple-gene-block protein 2 [Potato mop-top virus]
CAB91103,Potato mop-top virus,set:fad8db432ea1efbd986acc9bb3a5ab783509a094,AJ277556,,"Savenkov,E.I., Sandgren,M., Germundsson,A.",2000-05-11,"Swedish, (Sw)",Potato mop-top virus,Pomovirus,Virgaviridae,ssRNA(+),190,GenBank,,,,triple-gene-block protein 3,Sweden:Halland,Sweden,,Solanum tuberosum,,,,,triple-gene-block protein 3 [Potato mop-top virus]
CAB91104,Potato mop-top virus,set:fad8db432ea1efbd986acc9bb3a5ab783509a094,AJ277556,,"Savenkov,E.I., Sandgren,M., Germundsson,A.",2000-05-11,"Swedish, (Sw)",Potato mop-top virus,Pomovirus,Virgaviridae,ssRNA(+),68,GenBank,,,,cysteine rich protein,Sweden:Halland,Sweden,,Solanum tuberosum,,,,,cysteine rich protein [Potato mop-top virus]
BAA94796,Japanese soil-borne wheat mosaic virus,set:d14b84a078c22dcc3a76b6beceee299e7f60f6f3,AB033689,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,JT,Japanese soil-borne wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),1334,GenBank,,1,1,152-kDa protein,,,,,,,,,152-kDa protein [Japanese soil-borne wheat mosaic virus]
BAA94797,Japanese soil-borne wheat mosaic virus,set:d14b84a078c22dcc3a76b6beceee299e7f60f6f3,AB033689,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,JT,Japanese soil-borne wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),507,GenBank,,1,1,59-kDa readthrough protein,,,,,,,,,"59-kDa readthrough protein, partial [Japanese soil-borne wheat mosaic virus]"
BAA94798,Japanese soil-borne wheat mosaic virus,set:d14b84a078c22dcc3a76b6beceee299e7f60f6f3,AB033689,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,JT,Japanese soil-borne wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),324,GenBank,,1,1,37-kDa movement protein,,,,,,,,,37-kDa movement protein [Japanese soil-borne wheat mosaic virus]
BAA94799,Japanese soil-borne wheat mosaic virus,set:d14b84a078c22dcc3a76b6beceee299e7f60f6f3,AB033690,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,JT,Japanese soil-borne wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),176,GenBank,,2,1,capsid protein,,,,,,,,,capsid protein [Japanese soil-borne wheat mosaic virus]
BAA94800,Japanese soil-borne wheat mosaic virus,set:d14b84a078c22dcc3a76b6beceee299e7f60f6f3,AB033690,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,JT,Japanese soil-borne wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),576,GenBank,,2,1,64-kDa readthrough protein,,,,,,,,,"64-kDa readthrough protein, partial [Japanese soil-borne wheat mosaic virus]"
BAA94801,Japanese soil-borne wheat mosaic virus,set:d14b84a078c22dcc3a76b6beceee299e7f60f6f3,AB033690,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,JT,Japanese soil-borne wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),174,GenBank,,2,1,19-kDa cys-rich protein,,,,,,,,,19-kDa cys-rich protein [Japanese soil-borne wheat mosaic virus]
BAA94802,Sorghum chlorotic spot virus,set:AB033691,AB033691,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,,Sorghum chlorotic spot virus,Furovirus,Virgaviridae,ssRNA(+),1277,GenBank,,1,1,145-kDa protein,,,,,,,,,145-kDa protein [Sorghum chlorotic spot virus]
BAA94803,Sorghum chlorotic spot virus,set:AB033691,AB033691,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,,Sorghum chlorotic spot virus,Furovirus,Virgaviridae,ssRNA(+),507,GenBank,,1,1,59-kDa readthrough protein,,,,,,,,,"59-kDa readthrough protein, partial [Sorghum chlorotic spot virus]"
BAA94804,Sorghum chlorotic spot virus,set:AB033691,AB033691,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,,Sorghum chlorotic spot virus,Furovirus,Virgaviridae,ssRNA(+),327,GenBank,,1,1,37-kDa movement protein,,,,,,,,,37-kDa movement protein [Sorghum chlorotic spot virus]
BAA94805,Sorghum chlorotic spot virus,set:AB033692,AB033692,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,,Sorghum chlorotic spot virus,Furovirus,Virgaviridae,ssRNA(+),175,GenBank,,2,1,capsid protein,,,,,,,,,capsid protein [Sorghum chlorotic spot virus]
BAA94806,Sorghum chlorotic spot virus,set:AB033692,AB033692,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,,Sorghum chlorotic spot virus,Furovirus,Virgaviridae,ssRNA(+),549,GenBank,,2,1,62-kDa readthrough protein,,,,,,,,,"62-kDa readthrough protein, partial [Sorghum chlorotic spot virus]"
BAA94807,Sorghum chlorotic spot virus,set:AB033692,AB033692,,"Shirako,Y., Suzuki,N., French,R.C.",2000-04-21,,Sorghum chlorotic spot virus,Furovirus,Virgaviridae,ssRNA(+),156,GenBank,,2,1,18-kDa cys-rich protein,,,,,,,,,18-kDa cys-rich protein [Sorghum chlorotic spot virus]
CAB86880,Tomato aspermy virus,set:9df6118a94a25022eab0e0d1aacfb3c01105ffba,AJ277268,,"Moreno,I.M., Bernal,J.J., Garcia de Blas,B., Rodriguez-Cerezo,E., Garcia-Arenal,F.",2000-04-07,,Tomato aspermy virus,Cucumovirus,Bromoviridae,ssRNA(+),280,GenBank,,,1,3a protein,Australia,Australia,,,,,,,3a protein [Tomato aspermy virus]
CAB86881,Tomato aspermy virus,set:9df6118a94a25022eab0e0d1aacfb3c01105ffba,AJ277268,,"Moreno,I.M., Bernal,J.J., Garcia de Blas,B., Rodriguez-Cerezo,E., Garcia-Arenal,F.",2000-04-07,,Tomato aspermy virus,Cucumovirus,Bromoviridae,ssRNA(+),218,GenBank,,,1,capsid protein,Australia,Australia,,,,,,,capsid protein [Tomato aspermy virus]
CAB85902,Potato mop-top virus,set:afa376bb1b0a394792bf20591d2f3e3756e5ec9f,AJ243719,,"Sandgren,M., Savenkov,E.I., Valkonen,J.P.",2000-04-04,,Potato mop-top virus,Pomovirus,Virgaviridae,ssRNA(+),176,GenBank,,,1,coat protein,Sweden:Halland,Sweden,,,,,,,coat protein [Potato mop-top virus]
BAA92845,Sagiyama virus,set:AB032553,AB032553,,"Shirako,Y., Yamaguchi,Y.",2000-03-22,,Getah virus,Alphavirus,Togaviridae,ssRNA(+),2467,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Sagiyama virus]
BAA92846,Sagiyama virus,set:AB032553,AB032553,,"Shirako,Y., Yamaguchi,Y.",2000-03-22,,Getah virus,Alphavirus,Togaviridae,ssRNA(+),1849,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Sagiyama virus]
BAA92847,Sagiyama virus,set:AB032553,AB032553,,"Shirako,Y., Yamaguchi,Y.",2000-03-22,,Getah virus,Alphavirus,Togaviridae,ssRNA(+),1253,GenBank,,,1,polyprotein,,,,,,,,,polyprotein [Sagiyama virus]
AAF28339,Western equine encephalitis virus,set:AF214040,AF214040,,"Netolitzky,D.J., Schmaltz,F.L., Parker,M.D., Rayner,G.A., Fisher,G.R., Trent,D.W., Bader,D.E., Nagata,L.P.",2000-01-27,,Western equine encephalitis virus,Alphavirus,Togaviridae,ssRNA(+),2467,GenBank,,,1,nonstructural polyprotein,,,,,,,,,nonstructural polyprotein [Western equine encephalitis virus]
AAF28340,Western equine encephalitis virus,set:AF214040,AF214040,,"Netolitzky,D.J., Schmaltz,F.L., Parker,M.D., Rayner,G.A., Fisher,G.R., Trent,D.W., Bader,D.E., Nagata,L.P.",2000-01-27,,Western equine encephalitis virus,Alphavirus,Togaviridae,ssRNA(+),1236,GenBank,,,1,structural polyprotein,,,,,,,,,structural polyprotein [Western equine encephalitis virus]
CAB58364,Potato mop-top virus,set:1982289a8b208325d8b8e629a7a900f941ba42f5,AJ238607,,"Savenkov,E.I., Sandgren,M., Valkonen,J.P.",1999-10-15,Swedish (Sw),Potato mop-top virus,Pomovirus,Virgaviridae,ssRNA(+),1303,GenBank,,,1,polymerase,Sweden,Sweden,,,,,,,polymerase [Potato mop-top virus]
CAB57863,Soil-borne cereal mosaic virus,set:4bbbf96232dbfd61e749de9ab8db2faa605cbb39,AJ132577,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Soil-borne cereal mosaic virus,Furovirus,Virgaviridae,ssRNA(+),794,GenBank,,RNA2,1,coat protein readthrough,France,France,,Triticum aestivum,,,SAMEA3283056,,coat protein readthrough [Soil-borne cereal mosaic virus]
CAB57864,Soil-borne cereal mosaic virus,set:4bbbf96232dbfd61e749de9ab8db2faa605cbb39,AJ132577,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Soil-borne cereal mosaic virus,Furovirus,Virgaviridae,ssRNA(+),216,GenBank,,RNA2,1,coat protein,France,France,,Triticum aestivum,,,SAMEA3283056,,coat protein [Soil-borne cereal mosaic virus]
CAB57865,Soil-borne cereal mosaic virus,set:4bbbf96232dbfd61e749de9ab8db2faa605cbb39,AJ132577,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Soil-borne cereal mosaic virus,Furovirus,Virgaviridae,ssRNA(+),165,GenBank,,RNA2,1,hypothetical protein,France,France,,Triticum aestivum,,,SAMEA3283056,,hypothetical protein [Soil-borne cereal mosaic virus]
CAB57873,Oat golden stripe virus,set:03bd3d23b67e0f9fc961e83fc1319c37be0b0acd,AJ132579,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Oat golden stripe virus,Furovirus,Virgaviridae,ssRNA(+),683,GenBank,,RNA2,1,coat protein readthrough,United Kingdom,United Kingdom,,Avena sativa,,,SAMEA3283056,,coat protein readthrough [Oat golden stripe virus]
CAB57874,Oat golden stripe virus,set:03bd3d23b67e0f9fc961e83fc1319c37be0b0acd,AJ132579,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Oat golden stripe virus,Furovirus,Virgaviridae,ssRNA(+),176,GenBank,,RNA2,1,coat protein,United Kingdom,United Kingdom,,Avena sativa,,,SAMEA3283056,,coat protein [Oat golden stripe virus]
CAB57875,Oat golden stripe virus,set:03bd3d23b67e0f9fc961e83fc1319c37be0b0acd,AJ132579,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Oat golden stripe virus,Furovirus,Virgaviridae,ssRNA(+),173,GenBank,,RNA2,1,hypothetical protein,United Kingdom,United Kingdom,,Avena sativa,,,SAMEA3283056,,hypothetical protein [Oat golden stripe virus]
CAB57882,Oat golden stripe virus,set:03bd3d23b67e0f9fc961e83fc1319c37be0b0acd,AJ132578,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Oat golden stripe virus,Furovirus,Virgaviridae,ssRNA(+),1853,GenBank,,RNA1,1,replication protein,United Kingdom,United Kingdom,,Avena sativa,,,SAMEA3283056,,replication protein [Oat golden stripe virus]
CAB57883,Oat golden stripe virus,set:03bd3d23b67e0f9fc961e83fc1319c37be0b0acd,AJ132578,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Oat golden stripe virus,Furovirus,Virgaviridae,ssRNA(+),1345,GenBank,,RNA1,1,replicase,United Kingdom,United Kingdom,,Avena sativa,,,SAMEA3283056,,replicase [Oat golden stripe virus]
CAB57884,Oat golden stripe virus,set:03bd3d23b67e0f9fc961e83fc1319c37be0b0acd,AJ132578,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-10-08,,Oat golden stripe virus,Furovirus,Virgaviridae,ssRNA(+),324,GenBank,,RNA1,1,putative movement protein,United Kingdom,United Kingdom,,Avena sativa,,,SAMEA3283056,,putative movement protein [Oat golden stripe virus]
CAB56599,Soil-borne cereal mosaic virus,set:4bbbf96232dbfd61e749de9ab8db2faa605cbb39,AJ132576,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-09-26,,Soil-borne cereal mosaic virus,Furovirus,Virgaviridae,ssRNA(+),1816,GenBank,,RNA1,1,replication protein,France,France,,Triticum aestivum,,,SAMEA3283056,,replication protein [Soil-borne cereal mosaic virus]
CAB56600,Soil-borne cereal mosaic virus,set:4bbbf96232dbfd61e749de9ab8db2faa605cbb39,AJ132576,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-09-26,,Soil-borne cereal mosaic virus,Furovirus,Virgaviridae,ssRNA(+),1308,GenBank,,RNA1,1,replicase,France,France,,Triticum aestivum,,,SAMEA3283056,,replicase [Soil-borne cereal mosaic virus]
CAB56601,Soil-borne cereal mosaic virus,set:4bbbf96232dbfd61e749de9ab8db2faa605cbb39,AJ132576,,"Diao,A., Chen,J., Gitton,F., Antoniw,J.F., Mullins,J., Hall,A.M., Adams,M.J.",1999-09-26,,Soil-borne cereal mosaic virus,Furovirus,Virgaviridae,ssRNA(+),326,GenBank,,RNA1,1,putative movement protein,France,France,,Triticum aestivum,,,SAMEA3283056,,putative movement protein [Soil-borne cereal mosaic virus]
AAD55723,Ilarvirus ApMV,set:AF174585,AF174585,,"Shiel,P.J., Berger,P.H.",1999-09-19,,Ilarvirus ApMV,Ilarvirus,Bromoviridae,ssRNA(+),875,GenBank,,RNA 2,1,putative polymerase,,,,,,,,,putative polymerase [Ilarvirus ApMV]
AAD48026,Tobacco rattle virus,set:aabba0688bf91eb2dc6f009f18e310695d8ebb38,AF166084,,"Visser,P.B., Bol,J.F.",1999-08-10,PpK20,Tobacco rattle virus,Tobravirus,Virgaviridae,ssRNA(+),1187,GenBank,,RNA1,,134 kDa protein,,,,,,,,,134 kDa protein [Tobacco rattle virus]
AAD48027,Tobacco rattle virus,set:aabba0688bf91eb2dc6f009f18e310695d8ebb38,AF166084,,"Visser,P.B., Bol,J.F.",1999-08-10,PpK20,Tobacco rattle virus,Tobravirus,Virgaviridae,ssRNA(+),1707,GenBank,,RNA1,,194 kDa protein,,,,,,,,,194 kDa protein [Tobacco rattle virus]
AAD48028,Tobacco rattle virus,set:aabba0688bf91eb2dc6f009f18e310695d8ebb38,AF166084,,"Visser,P.B., Bol,J.F.",1999-08-10,PpK20,Tobacco rattle virus,Tobravirus,Virgaviridae,ssRNA(+),252,GenBank,,RNA1,,29 kDa protein,,,,,,,,,29 kDa protein [Tobacco rattle virus]
AAD48029,Tobacco rattle virus,set:aabba0688bf91eb2dc6f009f18e310695d8ebb38,AF166084,,"Visser,P.B., Bol,J.F.",1999-08-10,PpK20,Tobacco rattle virus,Tobravirus,Virgaviridae,ssRNA(+),141,GenBank,,RNA1,,16 kDa protein,,,,,,,,,16 kDa protein [Tobacco rattle virus]
CAB41769,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012005,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),1858,GenBank,,RNA1,1,replicase readthrough,,,,,,,,,replicase readthrough [Chinese wheat mosaic virus]
CAB41770,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012005,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),1350,GenBank,,RNA1,1,replicase,,,,,,,,,replicase [Chinese wheat mosaic virus]
CAB41771,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012005,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),329,GenBank,,RNA1,1,movement protein,,,,,,,,,movement protein [Chinese wheat mosaic virus]
CAB41772,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012006,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),39,GenBank,,RNA2,1,putative coat protein N-terminal extension,,,,,,,,,"putative coat protein N-terminal extension, partial [Chinese wheat mosaic virus]"
CAB41773,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012006,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),759,GenBank,,RNA2,1,coat protein readthrough,,,,,,,,,coat protein readthrough [Chinese wheat mosaic virus]
CAB41774,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012006,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),176,GenBank,,RNA2,1,coat protein,,,,,,,,,coat protein [Chinese wheat mosaic virus]
CAB41775,Chinese wheat mosaic virus,set:8e13e2c3af90900ac3d67126478c24a957af6a51,AJ012006,,"Diao,A., Chen,J., Ye,R., Zheng,T., Yu,S., Antoniw,J.F., Adams,M.J.",1999-05-03,"Yantai, China",Chinese wheat mosaic virus,Furovirus,Virgaviridae,ssRNA(+),173,GenBank,,RNA2,1,19 kDa cysteine-rich protein,,,,,,,,,19 kDa cysteine-rich protein [Chinese wheat mosaic virus]
AAD14550,Everglades virus,set:AF075251,AF075251,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Everglades virus,Alphavirus,Togaviridae,ssRNA(+),2478,GenBank,,,1,nonstructural polyprotein,USA: Florida,USA,FL,Culex,,,,,nonstructural polyprotein [Everglades virus]
AAD14551,Everglades virus,set:AF075251,AF075251,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Everglades virus,Alphavirus,Togaviridae,ssRNA(+),1254,GenBank,,,1,structural polyprotein,USA: Florida,USA,FL,Culex,,,,,structural polyprotein [Everglades virus]
AAD14554,Mucambo virus,set:AF075253,AF075253,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Mucambo virus,Alphavirus,Togaviridae,ssRNA(+),2455,GenBank,,,1,nonstructural polyprotein,Brazil,Brazil,,,,,,,nonstructural polyprotein [Mucambo virus]
AAD14555,Mucambo virus,set:AF075253,AF075253,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Mucambo virus,Alphavirus,Togaviridae,ssRNA(+),1254,GenBank,,,1,structural polyprotein,Brazil,Brazil,,,,,,,structural polyprotein [Mucambo virus]
AAD14556,Tonate virus,set:AF075254,AF075254,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Tonate virus,Alphavirus,Togaviridae,ssRNA(+),2501,GenBank,,,1,nonstructural polyprotein,Guyana,Guyana,,,,,,,nonstructural polyprotein [Tonate virus]
AAD14557,Tonate virus,set:AF075254,AF075254,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Tonate virus,Alphavirus,Togaviridae,ssRNA(+),1254,GenBank,,,1,structural polyprotein,Guyana,Guyana,,,,,,,structural polyprotein [Tonate virus]
AAD14558,Venezuelan equine encephalitis virus,set:AF075255,AF075255,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Venezuelan equine encephalitis virus,Alphavirus,Togaviridae,ssRNA(+),2447,GenBank,,,1,nonstructural polyprotein,Peru,Peru,,,,,,,nonstructural polyprotein [Venezuelan equine encephalitis virus]
AAD14559,Venezuelan equine encephalitis virus,set:AF075255,AF075255,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Venezuelan equine encephalitis virus,Alphavirus,Togaviridae,ssRNA(+),1254,GenBank,,,1,structural polyprotein,Peru,Peru,,,,,,,structural polyprotein [Venezuelan equine encephalitis virus]
AAD14560,Pixuna virus,set:AF075256,AF075256,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Pixuna virus,Alphavirus,Togaviridae,ssRNA(+),2477,GenBank,,,1,nonstructural polyprotein,Brazil,Brazil,,,,,,,nonstructural polyprotein [Pixuna virus]
AAD14561,Pixuna virus,set:AF075256,AF075256,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Pixuna virus,Alphavirus,Togaviridae,ssRNA(+),1253,GenBank,,,1,structural polyprotein,Brazil,Brazil,,,,,,,structural polyprotein [Pixuna virus]
AAD14562,Mosso das Pedras virus,set:AF075257,AF075257,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Mosso das Pedras virus,Alphavirus,Togaviridae,ssRNA(+),2506,GenBank,,,1,nonstructural polyprotein,Brazil,Brazil,,,,,,,nonstructural polyprotein [Mosso das Pedras virus]
AAD14563,Mosso das Pedras virus,set:AF075257,AF075257,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Mosso das Pedras virus,Alphavirus,Togaviridae,ssRNA(+),1259,GenBank,,,1,structural polyprotein,Brazil,Brazil,,,,,,,structural polyprotein [Mosso das Pedras virus]
AAD14564,Rio Negro virus,set:AF075258,AF075258,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Rio Negro virus,Alphavirus,Togaviridae,ssRNA(+),2481,GenBank,,,1,nonstructural polyprotein,Argentina,Argentina,,,,,,,nonstructural polyprotein [Rio Negro virus]
AAD14565,Rio Negro virus,set:AF075258,AF075258,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Rio Negro virus,Alphavirus,Togaviridae,ssRNA(+),1258,GenBank,,,1,structural polyprotein,Argentina,Argentina,,,,,,,structural polyprotein [Rio Negro virus]
AAD14566,Cabassou virus,set:AF075259,AF075259,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Cabassou virus,Alphavirus,Togaviridae,ssRNA(+),2451,GenBank,,,1,nonstructural polyprotein,Guyana,Guyana,,,,,,,nonstructural polyprotein [Cabassou virus]
AAD14567,Cabassou virus,set:AF075259,AF075259,,"Kinney,R.M., Pfeffer,M., Tsuchiya,K.R., Chang,G.J., Roehrig,J.T., Meissner,J.",1999-02-10,,Cabassou virus,Alphavirus,Togaviridae,ssRNA(+),1254,GenBank,,,1,structural polyprotein,Guyana,Guyana,,,,,,,structural polyprotein [Cabassou virus]
AAD01790,Tomato chlorosis virus,set:ead3da28cf0cb5a228a6d2cffdff5334a636a390,AY903448,,"Wintermantel,W.M., Wisler,G.C., Anchieta,A.G., Liu,H.Y., Karasev,A.V., Tzanetakis,I.E., Li,R.H., Liu,H.-Y., Lowry,D.S., Duffus,J.E.",1999-01-05,Florida,Tomato chlorosis virus,Crinivirus,Closteroviridae,ssRNA(+),554,GenBank,,RNA 2,1,heat shock protein 70,USA: Florida,USA,FL,Solanum lycopersicum,,,,,heat shock protein 70 [Tomato chlorosis virus]
